sentence_alignment_id,language_code,language_name,corpus_source,source_alignment_file,document_id,line_in_document,source_sentence_id,split,strategy_record_id,source_text,target_text,source_token_count,target_token_count,alignment_links,aligned_link_count,source_aligned_token_count,target_aligned_token_count,source_unaligned_token_count,target_unaligned_token_count,source_coverage_pct,target_coverage_pct,macro_strategies_original,macro_strategies,macro_strategy_count,micro_strategies_original,micro_strategies,micro_strategy_count,criteria_ids,criteria_descriptions,annotation_notes,complex_parts,strategy_annotation_source,micro_strategy_status,strategy_annotation_status,automatic_macro_candidates,requires_manual_strategy_review,strategy_match_method,strategy_source_similarity,strategy_target_similarity,alignment_model,alignment_heuristic,alignment_encoder,one_to_one_applied,label_scope,label_explanation,label_modulation,label_synonymy,label_transposition,label_transcription,label_syntactic_change,label_illocutionary_change,label_compression,label_omission
AR_ALIGN_0204,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_204,204,203,test,AR_204,رغم شكلها المريب، والشعيرات النابتة في صدغيها بشكل واضح، وشعرها القصيره وملابسها الفضفاضة ومشيتها التي لا تناسب فتاة.,رغم شكلها الغريب، وشعرها القصير، وملابسها الفضفاضة، ومشيتها التي لا تناسب فتاة.,21,16,0-0 1-1 2-2 3-3 10-9 11-4 11-10 12-5 13-7 14-8 15-4 15-10 16-11 17-12 18-13 19-14 20-15,17,15,15,6,1,71.43,93.75,"Omission, Compression, Substitution",Synonymy;Compression;Omission,3,,,0,,,,المريب - الشعيرات النابتة في صدغيها بشكل واضح,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,1,1
AR_ALIGN_0205,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_205,205,204,test,AR_205,إن سبب عدم ارتياحي لها هو استيلاؤها على ابنة خالتي الوحيدة، ميرلا.,كرهت ماريا أيضا، ولكن ليس بسبب ما كانت تراه ماما آيدا، كرهتها لأنها أخذت مني ابنة خالتي الوحيدة.,14,21,1-6 2-5 6-13 7-13 8-17 9-18 10-19 11-12 12-1 13-0 13-20,11,10,10,4,11,71.43,47.62,"Explanation, Modulation",Explanation;Modulation,2,,,0,,,Addition reviewed; existing Explanation label already captures the defining/clarifying operation.,عدم ارتياحي - استيلاؤها على / إضافة: كرهت ماريا أيضا - ولكن ليس بسبب ما كانت تراه ماما آيدا - أخذت مني,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,1,0,0,0,0,0,0,0
AR_ALIGN_0206,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_206,206,205,test,AR_206,اتصرفت ميرلا عني، ولم يعد يجمعني بها شيء على الإطلاق، حتى سهراتنا الليلية في غرفتي ورحلاتنا إلى المناطق البعيدة شيء مما كان يميز علاقتي بميرلا لم يعد بعدما استولت عليها ماريا.,ميرلا لم يعد يجمعني شيء ميرلا حتى سهراتنا الليلية في غرفتي، ورحلاتنا إلى المناطق البعيدة.,34,17,1-0 5-2 6-3 8-4 11-11 12-6 13-7 14-8 15-9 16-10 17-12 18-13 19-14 20-15 24-3 26-5 27-1 33-16,18,18,17,16,0,52.94,100.0,"Omission, Compression, Syntactic Changes",Compression;Omission,2,,,0,,,,انصرفت ميرلا عني - على الإطلاق - شيء مما كان يميز علاقتي بميرلا لم يعد - بعدما استولت عليها ماريا,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,0,0,1,1
AR_ALIGN_0207,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_207,207,206,trial,AR_207,لم تكتفي ميرلا بالأوقات التي تقضيها مع صديقتها المريبة في الخارج أو في البيت.,لم تكتفِ ميرلا بالأوقات التي تقضيها مع صديقتها الغريبة.,15,10,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 14-9,10,10,10,5,0,66.67,100.0,"Omission, Compression, Substitution",Synonymy;Compression;Omission,3,,,0,,,,المريبة - في الخارج أو في البيت,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,1,1
AR_ALIGN_0208,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_208,208,207,test,AR_208,فقد قامت بتوصيل سلك للهاتف إلى غرفتها ليتسنى لهم الحديث طوال الليل.,في الخارج أو في البيت، بل جاءت بهاتف إلى غرفتها لتتحدّث معها طوال الليل.,13,16,1-7 2-0 2-11 4-8 5-9 6-10 7-11 8-12 10-13 11-14 12-15,11,10,10,3,6,76.92,62.5,"Explanation, Syntactic Changes, Modulation",Explanation;Modulation,2,,,0,,,,قامت بتوصيل سلك للهاتف - ليتسنى لهم الحديث,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,1,0,0,0,0,0,0,0
AR_ALIGN_0209,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_209,209,208,test,AR_209,في الأحلام، نلت ميرلا، وفي الواقع، ماريا فعلت، رغم ذلك لم أستطع طرد ميرلا من قلبي، لم يحل البعد دون رغبتي في الحصول عليها، ولم يصرفها ميلها لجنسها عن زيارتي في أحلامي ويقظتي.,رغم ذلك لم تخرج ميرلا من قلبي، واستمرت في زيارتي في أحلامي.,40,14,4-4 5-7 10-8 12-0 13-1 14-2 15-8 18-5 19-6 21-2 22-3 26-9 31-3 35-10 36-11 37-12 39-13,17,17,14,23,0,42.5,100.0,"Omission, Compression, Modulation",Modulation;Compression;Omission,3,,,0,,,,في الأحلام نلت ميرلا، وفي الواقع ماريا فعلت - لم يحل البعد دون رغبتي في الحصول عليها - ولم يصرفها ميلها لجنسها - ويقظتي,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,0,0,0,0,0,1,1
AR_ALIGN_0210,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_210,210,209,test,AR_210,صراخ ماما آيدا تتخلله ضربات عنيفة على أحد الأبواب في الطابق العلوي.,صراخ ماما آيدا وضربات قوية على أحد الأبواب في الطابق العلوي.,13,12,0-0 1-1 2-2 3-3 4-3 5-4 6-5 7-6 8-7 9-8 10-9 11-10 12-11,13,13,12,0,0,100.0,100.0,"Compression, Substitution",Synonymy;Compression,2,,,0,,,,تتخلله - عنيفة ← قوية,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,1,0
AR_ALIGN_0211,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_211,211,210,test,AR_211,ماذا يجري ماما؟ سألتها، في حين كنت أبعدها عن الباب.,ماذا يجري ماما؟,13,4,0-0 1-1 2-2 3-3,4,4,4,9,0,30.77,100.0,Omission,Omission,1,,,0,,,,سألتها، في حين كنت أبعدها عن الباب,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,0,0,0,1
AR_ALIGN_0212,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_212,212,211,test,AR_212,ألا تشم الرائحة؟ هذه الفتاة مجنونة رائحة السجائر تنبعث من غرفة ميرلا.,ألا تشم الرائحة؟ هذه الفتاة مجنونة! رائحة السجائر من غرفة ميرلا.,14,14,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-8 8-9 9-7 10-10 11-11 12-12 13-13,14,14,14,0,0,100.0,100.0,Compression,Compression,1,,,0,,,,تنبعث,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,0,0,1,0
AR_ALIGN_0213,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_213,213,212,test,AR_213,ما الجديد ماما؟ أنت تعرفين أن ميرلا تدخن! تدفعني تنقض على الباب تضربه بهيستيريا: هذه ليست سجائر.,ما الجديد ماما؟ أنت تعرفين أن ميرلا تدخن! تضرب على الباب بهيستيريا.,21,15,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 12-11 13-12 14-10 15-13 20-14,16,16,15,5,0,76.19,100.0,"Omission, Compression",Compression;Omission,2,,,0,,,,تدفعني - تنقض على الباب - هذه ليست سجائر,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,0,0,1,1
AR_ALIGN_0214,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_214,214,213,test,AR_214,تركل الباب بقدمها: افتحي الباب وإلا! تلتفت ماما آيدا إلي: ميرلا تدخن الماريجوانا؟ القوة التي كانت عليها ماما آيدا في الطابق العلوي استحالت ضعفا لم أر له مثيلا في صالون المنزل في الأسفل.,هذه ليست سجائر، تضرب الباب مرة أخرى: افتحي الباب وإلا! تقول لي ماما آيدا: ميرلا تدخن الماريجوانا.,38,22,1-5 2-4 3-8 4-9 5-10 6-11 7-12 8-4 9-15 10-16 11-14 12-17 13-18 14-19 15-20 16-3 19-13 33-2 33-19 37-21,20,19,18,19,4,50.0,81.82,"Omission, Explanation, Syntactic Changes",Explanation;Omission,2,,,0,,,Addition reviewed as defining/hidden-context clarification; retained as Explanation.,تركل الباب بقدمها - تلتفت ماما آيدا إلي - القوة التي كانت عليها... استحالت ضعفا... / إضافة: هذه ليست سجائر,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,0,0,0,0,0,0,0,1
AR_ALIGN_0215,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_215,215,214,test,AR_215,الضجيج الصادر من دراجة ماريا النارية يخترق سكون الليل في الخارج.,في الخارج، كان صوت دراجة ماريا النارية وسط الليل.,12,11,0-4 3-5 4-6 5-7 6-3 8-9 9-0 10-1 11-10,9,9,9,3,2,75.0,81.82,"Compression, Modulation",Modulation;Compression,2,,,0,,,,الضجيج الصادر - يخترق سكون الليل,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,0,0,0,0,0,1,0
AR_ALIGN_0216,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_216,216,215,test,AR_216,بكاء ماما آيدا يمزق سكون البيت في الداخل.,بكاء ماما آيدا يمزق هدوء البيت في الداخل.,9,9,0-0 1-1 2-2 3-3 4-4 4-8 5-5 6-6 7-7 8-4 8-8,11,9,9,0,0,100.0,100.0,Substitution,Synonymy,1,,,0,,,,سكون ← هدوء,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,0,0
AR_ALIGN_0217,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_217,217,216,test,AR_217,تمسك بكفي ابنتها، تقبلها أرجوك، أتوسل إليك لا تذهبي، تشيح ميرلا وجهها بعيدا عن ماما آيدا، تتجه إلى الباب المفضي إلى الخارج، تحمل بيدها حقيبة ملابسها.,تمسك يدي ابنتها أرجوك، لا تذهبي تنظر ميرلا بعيدا عن ماما آيدا، تحمل حقيبة ملابسها، وتخرج.,32,20,0-0 2-2 3-4 4-7 5-3 9-5 10-6 11-13 13-8 14-16 15-9 16-10 17-11 18-12 19-17 25-18 27-14 29-15 30-16 31-19,20,20,19,12,1,62.5,95.0,"Omission, Compression, Substitution",Synonymy;Compression;Omission,3,,,0,,,,بكفي - تقبلها - أتوسل إليك - تشيح وجهها - تتجه إلى الباب المفضي إلى الخارج,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,1,1
AR_ALIGN_0218,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_218,218,217,test,AR_218,ميرلا أرجوك، أرجوك لا تفعلي، توصد ماما آيدا الباب تسند ظهرها إليه. ابتعدي آيدا تقول ميرلا محذرة أمها.,ميرلا أرجوك، أرجوك لا تفعلي، ابتعدي آيدا جلست ماما آيدا على الأرض تبكي.,22,16,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-14 8-10 9-8 11-9 14-12 14-15 15-7 16-11 21-15,16,15,15,7,1,68.18,93.75,"Omission, Syntactic Changes",Omission,1,,,0,,,Addition reviewed and removed because it is not one of the requested macro-strategy categories.,توصد ماما آيدا الباب تسند ظهرها إليه / إضافة: ابتعدي آيدا - جلست ماما آيدا على الأرض تبكي,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,0,0,0,1
AR_ALIGN_0219,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_219,219,218,test,AR_219,ليست هذه الحياة التي أريدها لك ميرلا، أرجوك، غطت وجهها بكفيها تنتحب: أريد لك حياة حقيقية، بيت، زوج وأولاد، هذا يكفي! صرخت ميرلا.,ليست هذه الحياة التي أريدها لكِ ميرلا. أرجوك، أريد لك حياة حقيقية بيت، زوج وأولاد، هذا يكفي!,31,22,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-9 8-8 9-9 10-8 11-4 15-10 16-11 17-12 18-13 19-15 20-14 21-15 22-16 23-17 24-18 25-19 26-20 27-21 29-6 30-7,27,27,22,4,0,87.1,100.0,"Omission, Compression",Compression;Omission,2,,,0,,,,ليست هذه الحياة التي أريدها لك ميرلا - غطت وجهها بكفيها تنتحب - صرخت ميرلا,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,0,0,1,1
AR_ALIGN_0220,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_220,220,219,test,AR_220,واصلت تقولين زوج وأولاد؟ بكيت لبكاء ماما آيدا، في حين كانت ميرلا تواصل صراخها: بعد كل ما سمعته منكِ عن الديوك تريدين لي زوجا وأولادا؟ تلاشت القوة في صوت ميرلا.,تقولين زوج وأولاد بكيتُ لبكاء ماما آيدا، وكانت ميرلا تواصل صراخها: بعد كل ما سمعته منكِ عن الديوك تريدين لي زوجا وأولادا؟,35,25,0-11 1-0 2-1 3-2 4-3 5-3 6-4 7-5 8-6 9-7 12-8 13-9 14-10 15-10 15-11 16-12 17-13 18-14 19-15 20-16 21-17 22-18 23-19 24-20 25-21 26-22 27-23 28-24 33-9,29,28,25,7,0,80.0,100.0,"Omission, Compression",Compression;Omission,2,,,0,,,,واصلت - في حين - تلاشت القوة في صوت ميرلا,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,0,0,1,1
AR_ALIGN_0221,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_221,221,220,test,AR_221,أنظري إليّ! أين أنا؟ أين أبي؟ انفجرت باكية.,أنظري إلي، أين أنا؟ أين أبي؟ انفجرت ميرلا باكية.,12,13,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-11 11-12,12,12,12,0,1,100.0,92.31,"Substitution, Transcription",Synonymy,1,,,0,,,Addition reviewed as anaphoric clarification; retained as Substitution.,إضافة: ميرلا,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,0,0
AR_ALIGN_0222,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_222,222,221,test,AR_222,وبصوت يغالب بكاءها: أنظري إلى نفسك، إلى أبيك المخمور في بيته أين هو؟ أين أنت؟ أشارت نحوي.,انظري إلى نفسك، إلى أبيك المخمور في بيته، أين هو؟ أين أنت؟ أشارت نحوي.,22,19,1-18 3-3 4-0 5-1 6-2 7-9 8-4 9-5 10-6 11-7 12-8 13-10 14-11 15-12 16-13 17-14 18-15 19-16 20-17 21-18,20,20,19,2,0,90.91,100.0,Compression,Compression,1,,,0,,,,وبصوت يغالب بكاءها,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,0,0,1,0
AR_ALIGN_0223,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_223,223,222,test,AR_223,قالت: انظري إليه! انظري إلى الجميع هنا! اندفعت ميرلا إلى قبضة الباب تسحبها بكل قوتها.,قالت: انظري إليه! انظري إلى الجميع هنا أندفعت ميرلا إلى الباب بكل قوتها.,19,16,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 10-9 11-10 12-11 14-12 16-13 17-14 18-15,16,16,16,3,0,84.21,100.0,"Compression, Substitution",Synonymy;Compression,2,,,0,,,,قبضة الباب - تسحبها,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,1,0
AR_ALIGN_0224,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_224,224,223,test,AR_224,أدار لي ظهره عائدا إلى أصحابه في السيارة.,عاد إلى أصحابه في السيارة.,9,6,0-0 0-5 2-2 4-1 5-2 6-3 7-4 8-0 8-5,9,7,6,2,0,77.78,100.0,"Omission, Compression",Compression;Omission,2,,,0,,,,أدار لي ظهره,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,0,0,1,1
AR_ALIGN_0225,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_225,225,224,test,AR_225,نظرت إليهم والمال في يدي، والحيرة في وجهي.,نظرت إليهم والمال في يدي والحيرة في وجهي.,10,9,0-0 1-1 2-2 3-3 4-4 6-5 7-6 8-7 9-8,9,9,9,1,0,90.0,100.0,Transcription,Transcription,1,,,0,,,,—,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,1,0,0,0,0
AR_ALIGN_0226,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_226,226,225,test,AR_226,وقبل أن يركب سيارة الفان، التفت إلي قائلا: ابق هنا يا صديقي، واشرب الريد-هورس أشربه هناك، قلت له والدهشة تتملكني.,وقبل أن يركب السيارة، التفت إليّ قائلا: ابق هنا يا صديقي، واشرب الريد-هورس، أشربه هناك، قلت له والدهشة تتملكني.,27,27,0-0 1-1 2-2 3-3 5-4 6-5 7-6 8-7 9-8 10-9 11-10 12-11 13-12 14-13 15-14 16-15 17-16 18-17 19-19 20-20 21-18 21-21 22-22 23-23 24-24 25-25 26-26,27,26,27,1,0,96.3,100.0,"Compression, Transcription",Compression,1,,,0,,,,سيارة الفان,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,0,0,1,0
AR_ALIGN_0227,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_227,227,226,test,AR_227,قال قبل أن يغوص بين أصدقائه المتكدسين في السيارة: الريد هورس هناك، لن يقبل وجودك، سيهرسك تحت حوافره يا صديقي.,قال قبل أن يدخل في السيارة الريد-هورس هناك، لن يقبل وجودك، وسيدهسك.,24,17,0-0 1-1 2-2 3-3 6-15 7-4 8-5 9-7 10-6 11-8 12-9 13-10 14-11 15-12 16-13 17-14 18-15 23-16,18,18,17,6,0,75.0,100.0,"Omission, Compression, Substitution",Synonymy;Compression;Omission,3,,,0,,,,يغوص بين أصدقائه المتكدسين - سيهرسك تحت حوافره يا صديقي,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,1,1
AR_ALIGN_0228,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_228,228,227,trial,AR_228,وفي حين كانوا يبتعدون بين الزحام أطل صاحب الآلة الموسيقية من النافذة الجانبية، وصاح بصوت عال جعل الناس تلتفت نحوي: لا ندري ماذا قال لك هذا المخمور، ولكن، عد للكويت إن كنت صادقا بما تقول، لك، هناك، حقوق كثيرة.,وفي حين كانوا يبتعدون أطل صاحب الآلة الموسيقية من النافذة، وصاح بصوت عال: لا ندري ماذا قال لك هذا المجنون، ولكن، عد للكويت إن كنت صادقا بما تقول، لك، هناك، حقوق كثيرة.,47,40,0-0 1-1 2-2 3-3 6-4 7-5 8-6 9-7 10-8 11-9 13-10 14-11 15-12 16-13 21-14 22-15 23-16 24-17 25-18 26-19 27-20 28-21 29-22 30-23 31-24 32-25 33-26 34-27 35-28 36-29 37-30 38-31 39-32 40-33 41-34 42-35 43-36 44-37 45-38 46-39,40,40,40,7,0,85.11,100.0,"Omission, Compression, Substitution",Synonymy;Compression;Omission,3,,,0,,,,بين الزحام - الجانبية - جعل الناس تلتفت نحوي - المخمور ← المجنون,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,1,1
AR_ALIGN_0229,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_229,229,228,test,AR_229,اختفى المجانين، تاركين لي مبلغا كبيرا من المال، وحيرة أكبر ضاق بها رأسي.,اختفى المجانين تاركًا لي مبلغًا كبيرًا من المال، وحيرة أكبر.,16,12,0-0 1-1 3-2 4-3 5-4 6-5 7-6 8-7 9-8 10-9 11-10 15-11,12,12,12,4,0,75.0,100.0,"Omission, Compression",Compression;Omission,2,,,0,,,,ضاق بها رأسي,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,0,0,1,1
AR_ALIGN_0230,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_230,230,229,test,AR_230,في كنيسة حيّنا الصغيرة، حيث تم تعميدي قبل سنوات طويلة، استقبلت عائلتي المعزين بوفاة جدي.,في كنيسة حيّنا الصغيرة حيث تم تعميدي قبل سنوات طويلة، كان جثمان جدي.,18,15,0-0 1-1 2-2 3-3 5-4 6-5 7-6 8-7 9-8 10-9 11-10 12-11 12-12 13-12 16-13 17-14,16,15,15,3,0,83.33,100.0,"Omission, Syntactic Changes, Modulation",Modulation;Omission,2,,,0,,,,استقبلت عائلتي المعزين بوفاة جدي,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,0,0,0,0,0,0,1
AR_ALIGN_0231,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_231,231,230,test,AR_231,أناس كثره جاؤوا من أماكن مختلفة، بعضها قريب، وبعضها الآخر بعيد جاؤوا يواسوننا ويودعون ميندوزا بعد رحيله.,استقبلت عائلتي أناسًا كثرًا، جاؤوا من أماكن مختلفة، بعضها قريب، وبعضها الآخر بعيد.,20,17,0-2 1-1 1-3 2-5 3-6 4-7 5-8 6-9 7-10 8-11 9-12 10-13 11-14 12-15 13-2 14-4 15-0 18-1 19-16,19,18,17,2,0,90.0,100.0,"Omission, Syntactic Changes",Omission,1,,,0,,,,جاؤوا يواسوننا ويودعون ميندوزا بعد رحيله,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,0,0,0,1
AR_ALIGN_0232,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_232,232,231,trial,AR_232,وكانت العائلة قد قررت أن تبقي جثمان ميندوزا في الكنيسة خمسة أيام كي تتسنى لجميع أفراد العائلة رؤيته قبل أن يوارى الثرى.,وكانت العائلة قد قررت أن تبقي جثمان ميندوزا في الكنيسة خمسة أيام يراه جميع أفراد العائلة قبل دفنه.,23,19,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 14-13 15-14 16-15 17-17 18-16 20-12 22-18,19,19,19,4,0,82.61,100.0,"Compression, Explanation, Substitution",Explanation;Synonymy;Compression,3,,,0,,,,كي تتسنى - قبل أن يوارى الثرى,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,0,1,0,0,0,0,1,0
AR_ALIGN_0233,ar,Arabic,Arabic aligned simplification corpus,arabic_cleaned_data.txt.wordalign.csv,AR_233,233,232,test,AR_233,جلست الأخيرة في الصف الأخير بالقرب من الباب، في حين تقدمت ميرلا إلى الصف الأمامي.,جلست الأخيرة في الصف الأخير، وتقدّمت ميرلا إلى الصف الأمامي.,17,12,0-0 1-1 2-2 3-3 4-4 8-5 9-6 11-6 12-7 13-8 14-9 15-10 16-11,13,13,12,4,0,76.47,100.0,"Omission, Compression",Compression;Omission,2,,,0,,,,بالقرب من الباب - في حين,Arabic reviewed macro annotation,not_available_in_source,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,0,0,1,1
