sentence_alignment_id,language_code,language_name,corpus_source,source_alignment_file,document_id,line_in_document,source_sentence_id,split,strategy_record_id,source_text,target_text,source_token_count,target_token_count,alignment_links,aligned_link_count,source_aligned_token_count,target_aligned_token_count,source_unaligned_token_count,target_unaligned_token_count,source_coverage_pct,target_coverage_pct,macro_strategies_original,macro_strategies,macro_strategy_count,micro_strategies_original,micro_strategies,micro_strategy_count,criteria_ids,criteria_descriptions,annotation_notes,complex_parts,strategy_annotation_source,micro_strategy_status,strategy_annotation_status,automatic_macro_candidates,requires_manual_strategy_review,strategy_match_method,strategy_source_similarity,strategy_target_similarity,alignment_model,alignment_heuristic,alignment_encoder,one_to_one_applied,label_scope,label_explanation,label_modulation,label_synonymy,label_transposition,label_transcription,label_syntactic_change,label_illocutionary_change,label_compression,label_omission
EN_ALIGN_0059,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_054,59,,,EN_054,The money does not have to be paid back and will not affect your other benefits.,You would not have to pay the money back.,17,10,0-6 1-7 3-2 4-3 5-4 7-5 8-8 10-1 13-0 16-9,10,10,10,7,0,58.82,100.0,Syntactic Change,Syntactic Change,1,GraPass,GraPass,1,,,the passive voice in the ST has been replaced in the TT,does not have to be paid bac,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,1,0,0,0
EN_ALIGN_0060,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_055,60,,,EN_055,Eligibility,You can apply for Access to Work if you have a:,1,12,0-0 0-3,2,1,2,0,10,100.0,16.67,Explanation,Explanation,1,WorExp,WorExp,1,,,the word 'eligibility is explained,Eligibility,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,0,0,0,0,0,0,0,0
EN_ALIGN_0061,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_056,61,,,EN_056,How did you become a bassist and part of the punk band Pertti Kurikan Nimipäivät?,How did you become part of the punk band?,16,10,0-0 1-1 2-2 3-3 7-4 8-5 9-6 10-7 11-8 15-9,10,10,10,6,0,62.5,100.0,Synonymy,Synonymy,1,PraProp | SemHype,PraProp;SemHype,2,,,"bassist' has been generalised in the TT by asking how he became 'part' of the punk band
---
the proper name of the band has been excluded from the TT",bassist | the punk band Pertti Kurikan Nimipäivät,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,0,0
EN_ALIGN_0062,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_057,62,,,EN_057,"I was nervous, of course, but it was interesting and fun !","I was worried, but it was interesting and fun!",14,11,0-0 1-1 2-2 3-3 6-3 7-4 8-5 9-6 10-7 11-8 12-9 13-10,12,12,11,2,0,85.71,100.0,Omission,Omission,1,OmiRhe,OmiRhe,1,,,the rhetorical expression 'of course' was omitted from the TT,of course,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,0,0,0,1
EN_ALIGN_0063,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_058,63,,,EN_058,"Unfortunately, we did not make it to the finals, but I enjoyed it a lot!","We did not win, but I enjoyed it a lot!",18,12,1-4 2-0 3-1 4-2 5-3 10-4 11-5 12-6 13-7 14-8 15-9 16-10 17-11,13,13,12,5,0,72.22,100.0,Omission | Syntactic Change,Syntactic Change;Omission,2,OmiComp | SynG2T,OmiComp;SynG2T,2,,,"the group 'make it to the finals' was changed to 'win' in the TT
---
The adverb at the beginning of the sentence is omitted",make it to the finals | Unfortunately,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,0,1,0,0,1
EN_ALIGN_0064,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_059,64,,,EN_059,Jazz was one of the first kinds of music I played,Jazz was one of the first kinds of music I played,11,11,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10,11,11,11,0,0,100.0,100.0,Transcript,Transcription,1,Trans,Trans,1,,,the ST sentence is left unchanged in the TT,,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,1,0,0,0,0
EN_ALIGN_0065,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_060,65,,,EN_060,You see: I love music!,You see: I love music!,7,7,0-0 1-1 2-2 3-3 4-4 5-5 6-6,7,7,7,0,0,100.0,100.0,Transcript,Transcription,1,Trans,Trans,1,,,the ST sentence is left unchanged in the TT,,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,0,0,1,0,0,0,0
EN_ALIGN_0066,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_061,66,,,EN_061,You are also active in politics and ran for the municipal elections in Helsinki in 2017.,You are also active in politics. You ran for the town elections in Helsinki in 2017.,17,18,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-8 8-9 9-10 10-11 11-12 12-13 13-14 14-15 15-16 16-17,17,17,17,0,1,100.0,94.44,Modulation | Synonymy,Modulation;Synonymy,2,ModInf | SemStere,ModInf;SemStere,2,,,"the meanings in the original have been divided into 2 sentences containing one meaning each.
---
a more stereotypical word is used instead of the more specific one",municipal,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,1,0,0,0,0,0,0
EN_ALIGN_0067,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_062,67,,,EN_062,"Yes, I am running for the provincial elections!","Yes, I am running for other local elections!",10,10,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9,10,10,10,0,0,100.0,100.0,Synonymy,Synonymy,1,SemHype | SemSyn,SemHype;SemSyn,2,,,"the specific adjective 'provincial' is replaced by the more generic 'local'
---
an Hypernym has been used to render the meaning",provincial,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_best_target,1.0,0.661538,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,0,0
EN_ALIGN_0068,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_062,68,,,EN_062,"Yes, I am running for the provincial elections!","Yes, I am running for the local elections!",10,10,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9,10,10,10,0,0,100.0,100.0,Synonymy,Synonymy,1,SemHype | SemSyn,SemHype;SemSyn,2,,,"the specific adjective 'provincial' is replaced by the more generic 'local'
---
an Hypernym has been used to render the meaning",provincial,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_best_target,1.0,0.640625,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,0,0
EN_ALIGN_0069,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_063,69,,,EN_063,I spoke about public procurement.,I spoke about when public organisations buy things from companies.,6,11,0-0 1-1 2-2 3-4 4-5 4-6 5-10,7,6,7,0,4,100.0,63.64,Explanation,Explanation,1,ExpExp,ExpExp,1,,,the expression 'public procurement' is explained,public procurement,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,0,0,0,0,0,0,0,0
EN_ALIGN_0070,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_064,70,,,EN_064,Tukiliitto has launched a citizens’ initiative together with other disability organizations.,"The Finnish organisation for people with intellectual disabilities, called Tukiliitto, has started a project with other disability organisations.",13,21,0-10 1-12 2-13 3-14 4-4 4-6 5-8 6-15 8-16 9-17 10-18 11-2 11-7 12-20,14,12,14,1,7,92.31,66.67,Synonymy,Synonymy,1,PraProp,PraProp,1,,,the proper name of the organisation is turned into the common name,Tukiliitto,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,0,0
EN_ALIGN_0071,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_065,71,,,EN_065,The gap in healthy life expectancy across the most and least deprived areas was 24 years.,People born in a deprived area had good health for 24 less years than people born in an area that is not deprived.,17,24,0-0 2-2 3-8 4-14 7-3 9-9 10-11 11-4 11-22 12-5 13-20 14-10 15-12 16-23,14,13,14,4,10,76.47,58.33,Explanation,Explanation,1,ExpExp,ExpExp,1,,,"the expressions ""gap"", ""health life expectancy"", and ""most and least deprived areas"" were explained",,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,0,0,0,0,0,0,0,0
EN_ALIGN_0072,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_066,72,,,EN_066,The mayor spoke about public procurement.,The mayor spoke about when public organisations buy things from companies.,7,12,0-0 1-1 2-2 3-3 4-5 5-7 5-10 6-11,8,7,8,0,4,100.0,66.67,Explanation,Explanation,1,ExpExp,ExpExp,1,,,the expression 'public procurement' is explained,,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,0,0,0,0,0,0,0,0
EN_ALIGN_0073,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_067,73,,,EN_067,Tukiliitto has launched a citizens’ initiative.,Tukiliitto has launched an initiative for the people who live in Finland.,8,13,0-0 1-1 2-2 3-3 4-7 5-12 6-4 7-10 7-12,9,8,8,0,5,100.0,61.54,Explanation,Explanation,1,ExpExp,ExpExp,1,,,"The word ""citizens"" has been explained",,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,0,0,0,0,0,0,0,0
EN_ALIGN_0074,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_068,74,,,EN_068,Accessible Transport is a hot topic for our members.,"Accessible travel is a hot topic for our members. Accessible travel means making buses, trains, ferries and taxis easier to use for more people.",10,28,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 9-27,11,10,11,0,17,100.0,39.29,Explanation,Explanation,1,ExpExp,ExpExp,1,,,the expression 'access travel' is explained in a new sentence,,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,0,0,0,0,0,0,0,0
EN_ALIGN_0075,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_069,75,,,EN_069,It is an inclusive dance company based in Portugal.,It is an inclusive dance company based in Portugal. Inclusive means that people without disabilities and people with disabilities work there together.,10,24,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-23,10,10,10,0,14,100.0,41.67,Explanation,Explanation,1,WorExp,WorExp,1,,,the word inclusive is explained,,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,0,0,0,0,0,0,0,0
EN_ALIGN_0076,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_070,76,,,EN_070,We are dedicated to promoting the Hate Crime Charter.,We promote the the Hate Crime Charter. Hate Crime is when someone does something to hurt you because of who you are or who they think you are.,10,30,0-0 1-22 3-15 4-1 4-7 5-3 6-4 6-8 7-5 8-6 9-29,11,9,11,1,19,90.0,36.67,Explanation,Explanation,1,ExpExp,ExpExp,1,,,The espression hate crime is explained in a new sentence,,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,0,0,0,0,0,0,0,0
EN_ALIGN_0077,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_071,77,,,EN_071,Our association helps people thrive.,Our association helps people live a good life,6,8,0-0 1-1 2-2 3-3 4-4 4-6 5-5,7,6,7,0,1,100.0,87.5,Explanation,Explanation,1,WorExp,WorExp,1,,,The word thrive is explained,,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,0,0,0,0,0,0,0,0
EN_ALIGN_0078,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_072,78,,,EN_072,“Dançando com a Diferença” is a dance company.,“Dançando com a Diferença” is the name of a dance company.,11,14,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-10 8-11 9-12 10-13,11,11,11,0,3,100.0,78.57,Explanation,Explanation,1,HidCon,HidCon,1,,,The fact that “Dançando com a Diferença” is the name of the company is made explicit,is,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,0,0,0,0,0,0,0,0
EN_ALIGN_0079,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_073,79,,,EN_073,They should have access to good care wherever they live.,They should have access to good care wherever they live in Scotland.,11,13,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-12,11,11,11,0,2,100.0,84.62,Explanation,Explanation,1,HidCon,HidCon,1,,,"The fact that this happens in the whole Scotland (or in Scotland only, depending on perspectives) is made explicit",,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,0,0,0,0,0,0,0,0
EN_ALIGN_0080,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_074,80,,,EN_074,"In 2018-20, on average, a boy born in Scotland would live to 76.","In 2018, 2019, and 2020, on average, a boy born in Scotland would live to 76.",18,21,0-0 1-1 2-2 3-6 4-2 4-7 5-8 6-9 7-7 7-10 8-11 9-12 10-13 11-14 12-15 13-16 14-17 15-18 16-19 17-20,20,18,18,0,3,100.0,85.71,Explanation,Explanation,1,HidGra,HidGra,1,,,The function of the hyphen is made explicit,2018-20,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,0,0,0,0,0,0,0,0
EN_ALIGN_0081,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_075,81,,,EN_075,“Dançando com a Diferença” (“Dancing with a difference”) is a dance company.,“Dançando com a Diferença” means “Dancing with a difference”. “Dançando com a Diferença” is a dance company.,19,25,0-0 1-1 1-15 2-2 3-3 4-4 4-18 5-5 6-14 7-7 8-8 9-9 10-10 11-11 12-12 13-19 14-20 15-21 16-22 17-23 18-13 18-24,22,19,22,0,3,100.0,88.0,Explanation,Explanation,1,HidGra,HidGra,1,,,The function of the parenthesis is made explicit,,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,1,0,0,0,0,0,0,0,0
EN_ALIGN_0082,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_076,82,,,EN_076,"Starmer is a British lawyer, politician, and the Prime Minister of the United Kingdom.",Starmer is a British lawyer. Starmer is a politician. Starmer is the Prime Minister of the United Kingdom.,17,21,0-0 1-1 2-2 3-3 4-4 5-5 6-9 7-10 9-13 10-14 11-15 12-16 13-17 14-18 15-19 16-20,16,16,16,1,5,94.12,76.19,Modulation,Modulation,1,ModInf,ModInf,1,,,The sentence is turned into as many sentences as it contained.,,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,0,0,0,0,0,0,0
EN_ALIGN_0083,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_077,83,,,EN_077,A focus group is an activity in which a small group of people talks about a topic.,A focus group is a small group of people. The focus group talks about a topic.,18,18,0-0 1-1 2-2 3-3 4-10 5-12 6-9 8-4 9-5 10-6 11-7 12-8 13-13 14-14 15-15 16-16 17-17,17,17,17,1,1,94.44,94.44,Modulation,Modulation,1,ModInf,ModInf,1,,,The sentence is turned into as many sentences as it contained.,,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,0,0,0,0,0,0,0
EN_ALIGN_0084,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_078,84,,,EN_078,"One person, the moderator, helps the focus group.",One person helps the focus group. This person is called the moderator.,11,14,0-0 1-1 3-11 4-12 5-6 6-2 7-3 8-4 9-5 10-13,10,10,10,1,4,90.91,71.43,Modulation,Modulation,1,ModInf,ModInf,1,,,The sentence is turned into as many sentences as it contained.,,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,0,0,0,0,0,0,0
EN_ALIGN_0085,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_079,85,,,EN_079,The NCS will make working together and information sharing easier for services,The NCS will make working together and sharing information easier for services,12,12,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-8 8-7 9-9 10-10 11-11,12,12,12,0,0,100.0,100.0,Modulation,Modulation,1,ModLin,ModLin,1,,,"The order of the words in ""information sharing"" is made coherent with the previous one ""working together""",,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,0,0,0,0,0,0,0
EN_ALIGN_0086,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_080,86,,,EN_080,"To improve community health, social work and social care support, the Scottish Government works with people in Scotland.","The Scottish Government works with people in Scotland to improve community health, social work and social care support.",21,20,0-8 1-9 2-10 3-11 4-12 4-19 5-13 6-14 7-15 8-16 9-17 10-18 11-12 12-0 13-1 14-2 15-3 16-4 17-5 18-6 19-7 20-19,22,21,20,0,0,100.0,100.0,Modulation,Modulation,1,ModLin,ModLin,1,,,The order of clauses is turned linear,,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,0,0,0,0,0,0,0
EN_ALIGN_0087,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_081,87,,,EN_081,Accessible Museums is a topic our members think it important to talk about.,Our members think it is important to talk about Accessible Museums.,14,12,0-9 1-10 2-4 5-0 6-1 7-2 8-3 9-5 10-6 11-7 12-8 13-11,12,12,12,2,0,85.71,100.0,Modulation,Modulation,1,ModLin,ModLin,1,,,The order of the words in the sentence is made coherent with the linear word order.,,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,1,0,0,0,0,0,0,0
EN_ALIGN_0088,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_082,88,,,EN_082,I live in the UK.,I live in the United Kingdom.,6,7,0-0 1-1 2-2 3-3 4-5 5-6,6,6,6,0,1,100.0,85.71,Synonymy,Synonymy,1,PraSyn,PraSyn,1,,,an acronym has been made explicit,,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,0,0
EN_ALIGN_0089,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_083,89,,,EN_083,Thatcher was the PM of the United Kingdom.,Thatcher was the Prime Minister of the United Kingdom.,9,10,0-0 1-1 2-2 3-4 4-5 5-6 6-7 7-8 8-9,9,9,9,0,1,100.0,90.0,Synonymy,Synonymy,1,PraSyn,PraSyn,1,,,an acronym has been made explicit,,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,0,0
EN_ALIGN_0090,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_084,90,,,EN_084,Britain left the EU in 2020,Britain left the European Union in 2020,6,7,0-0 1-1 2-2 3-3 4-5 5-6,6,6,6,0,1,100.0,85.71,Synonymy,Synonymy,1,PraSyn,PraSyn,1,,,an acronym has been made explicit,,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,0,0
EN_ALIGN_0091,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_085,91,,,EN_085,The UN are based in New York and Vienna,The United Nations are based in New York and Vienna,9,10,0-0 1-2 2-3 3-4 4-5 5-6 6-7 7-8 8-9,9,9,9,0,1,100.0,90.0,Synonymy,Synonymy,1,PraSyn,PraSyn,1,,,an acronym has been made explicit,,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,0,0
EN_ALIGN_0092,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_086,92,,,EN_086,In Italy footballers spread Nutella on a loaf of bread for breakfast,In Italy footballers spread chocolate cream on a loaf of bread for breakfast,12,13,0-0 1-1 2-2 3-3 4-4 4-5 5-6 6-7 7-8 8-9 9-10 10-11 11-12,13,12,13,0,0,100.0,100.0,Synonymy,Synonymy,1,PraSyn,PraSyn,1,,,the referent is used instead of the proper name,,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,0,0
EN_ALIGN_0093,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_087,93,,,EN_087,Sir Keir Starmer is the Leader of the Labour Party.,The Prime Minister of the United Kingdom is the leader of the Labour Party.,11,15,0-2 1-0 3-7 4-8 5-9 6-10 7-11 8-12 9-13 10-14,10,10,10,1,5,90.91,66.67,Synonymy,Synonymy,1,PraSyn,PraSyn,1,,,"The expression ""sir Keir Starmer"" is replaced by ""the Prime Minister of the United Kingdom"" which is a synonym at the day of the writing, but not before or after starmer's legislature as prime minister",,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,0,0
EN_ALIGN_0094,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_088,94,,,EN_088,We make sure that we value the faculty staff,We make sure that we value teachers,9,7,0-0 1-1 2-2 3-3 4-4 5-5 8-6,7,7,7,2,0,77.78,100.0,Synonymy,Synonymy,1,SemSyn,SemSyn,1,,,"the more concrete hyponym (teachers) has been used to render the meaning of the abstract ""faculty staff""",,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,0,0
EN_ALIGN_0095,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_089,95,,,EN_089,How did you become a bassist of the punk band Pertti Kurikan Nimipäivät?,How did you become a part of the punk band Pertti Kurikan Nimipäivät?,14,14,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13,14,14,14,0,0,100.0,100.0,Synonymy,Synonymy,1,SemSyn,SemSyn,1,,,an Hypernym has been used to render the meaning,,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,0,0
EN_ALIGN_0096,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_090,96,,,EN_090,Starmer is the leader of the Labour Party.,Starmer is the head of the Labour Party.,9,9,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8,9,9,9,0,0,100.0,100.0,Synonymy,Synonymy,1,SemSyn,SemSyn,1,,,"the more stereotypical synonym ""head"" is used to render the meaning of ""leader""",,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,0,0
EN_ALIGN_0097,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_091,97,,,EN_091,Smyth is a British barrister.,Smyth is a British lawyer.,6,6,0-0 1-1 2-2 3-3 4-4 5-5,6,6,6,0,0,100.0,100.0,Synonymy,Synonymy,1,SemSyn,SemSyn,1,,,an Hypernym has been used to render the meaning,,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,0,0
EN_ALIGN_0098,en,English,Carlo English manually annotated corpus,carlo_english_merged.txt.wordalign.csv,EN_092,98,,,EN_092,You are eligible to work,You can apply for work.,5,6,0-0 1-1 2-2 3-3 4-4,5,5,5,0,1,100.0,83.33,Synonymy,Synonymy,1,SemSyn,SemSyn,1,,,"the word ""eligible"" is replaced by the more common and stereotypical synonym ""apply""",,manual multilabel macro and micro annotation,provided_manual_annotation,provided_strategy_annotation,,0,exact_source_exact_target,1.0,1.0,manual,itermax,xlm-roberta-large,true,sentence-level labels inherited by word rows,0,0,1,0,0,0,0,0,0
