run_id,example_id,method,metric,value,slice_name,slice_value,metadata,source,model
task2_plausibility,8cba73e50098825a,gradient_shap,recall_at_k,0.3023255813953488,target,Illocutionary Change,"{'n_gold_tokens': 43, 'k': 43}",plausibility_mbert,mbert
task2_plausibility,8cba73e50098825a,gradient_shap,f1_at_k,0.3023255813953488,target,Illocutionary Change,"{'n_gold_tokens': 43, 'k': 43}",plausibility_mbert,mbert
task2_plausibility,8cba73e50098825a,gradient_shap,auprc,0.352084996249239,target,Illocutionary Change,"{'n_gold_tokens': 43, 'k': 43}",plausibility_mbert,mbert
task2_plausibility,a31adca83e5d0797,gradient_shap,precision_at_k,0.25,target,Illocutionary Change,"{'n_gold_tokens': 36, 'k': 36}",plausibility_mbert,mbert
task2_plausibility,a31adca83e5d0797,gradient_shap,recall_at_k,0.25,target,Illocutionary Change,"{'n_gold_tokens': 36, 'k': 36}",plausibility_mbert,mbert
task2_plausibility,a31adca83e5d0797,gradient_shap,f1_at_k,0.25,target,Illocutionary Change,"{'n_gold_tokens': 36, 'k': 36}",plausibility_mbert,mbert
task2_plausibility,a31adca83e5d0797,gradient_shap,auprc,0.2506901118017086,target,Illocutionary Change,"{'n_gold_tokens': 36, 'k': 36}",plausibility_mbert,mbert
task2_plausibility,a4b4c81ab3ff1c8a,gradient_shap,precision_at_k,0.2658227848101265,target,Illocutionary Change,"{'n_gold_tokens': 79, 'k': 79}",plausibility_mbert,mbert
task2_plausibility,a4b4c81ab3ff1c8a,gradient_shap,recall_at_k,0.2658227848101265,target,Illocutionary Change,"{'n_gold_tokens': 79, 'k': 79}",plausibility_mbert,mbert
task2_plausibility,a4b4c81ab3ff1c8a,gradient_shap,f1_at_k,0.2658227848101265,target,Illocutionary Change,"{'n_gold_tokens': 79, 'k': 79}",plausibility_mbert,mbert
task2_plausibility,a4b4c81ab3ff1c8a,gradient_shap,auprc,0.3301746732436417,target,Illocutionary Change,"{'n_gold_tokens': 79, 'k': 79}",plausibility_mbert,mbert
task2_plausibility,b49711b7a2a493e7,gradient_shap,precision_at_k,0.25,target,Illocutionary Change,"{'n_gold_tokens': 16, 'k': 16}",plausibility_mbert,mbert
task2_plausibility,b49711b7a2a493e7,gradient_shap,recall_at_k,0.25,target,Illocutionary Change,"{'n_gold_tokens': 16, 'k': 16}",plausibility_mbert,mbert
task2_plausibility,b49711b7a2a493e7,gradient_shap,f1_at_k,0.25,target,Illocutionary Change,"{'n_gold_tokens': 16, 'k': 16}",plausibility_mbert,mbert
task2_plausibility,b49711b7a2a493e7,gradient_shap,auprc,0.2759109927059707,target,Illocutionary Change,"{'n_gold_tokens': 16, 'k': 16}",plausibility_mbert,mbert
task2_plausibility,c58ed41c5b381a18,gradient_shap,precision_at_k,0.2564102564102564,target,Illocutionary Change,"{'n_gold_tokens': 39, 'k': 39}",plausibility_mbert,mbert
task2_plausibility,c58ed41c5b381a18,gradient_shap,recall_at_k,0.2564102564102564,target,Illocutionary Change,"{'n_gold_tokens': 39, 'k': 39}",plausibility_mbert,mbert
task2_plausibility,c58ed41c5b381a18,gradient_shap,f1_at_k,0.2564102564102564,target,Illocutionary Change,"{'n_gold_tokens': 39, 'k': 39}",plausibility_mbert,mbert
task2_plausibility,c58ed41c5b381a18,gradient_shap,auprc,0.3208043485460925,target,Illocutionary Change,"{'n_gold_tokens': 39, 'k': 39}",plausibility_mbert,mbert
task2_plausibility,c7f805091a063b0f,gradient_shap,precision_at_k,0.2222222222222222,target,Illocutionary Change,"{'n_gold_tokens': 36, 'k': 36}",plausibility_mbert,mbert
task2_plausibility,c7f805091a063b0f,gradient_shap,recall_at_k,0.2222222222222222,target,Illocutionary Change,"{'n_gold_tokens': 36, 'k': 36}",plausibility_mbert,mbert
task2_plausibility,c7f805091a063b0f,gradient_shap,f1_at_k,0.2222222222222222,target,Illocutionary Change,"{'n_gold_tokens': 36, 'k': 36}",plausibility_mbert,mbert
task2_plausibility,c7f805091a063b0f,gradient_shap,auprc,0.291286514855762,target,Illocutionary Change,"{'n_gold_tokens': 36, 'k': 36}",plausibility_mbert,mbert
task2_plausibility,ca574cd1c9e26b4e,gradient_shap,precision_at_k,0.2727272727272727,target,Illocutionary Change,"{'n_gold_tokens': 66, 'k': 66}",plausibility_mbert,mbert
task2_plausibility,ca574cd1c9e26b4e,gradient_shap,recall_at_k,0.2727272727272727,target,Illocutionary Change,"{'n_gold_tokens': 66, 'k': 66}",plausibility_mbert,mbert
task2_plausibility,ca574cd1c9e26b4e,gradient_shap,f1_at_k,0.2727272727272727,target,Illocutionary Change,"{'n_gold_tokens': 66, 'k': 66}",plausibility_mbert,mbert
task2_plausibility,ca574cd1c9e26b4e,gradient_shap,auprc,0.3543846705936448,target,Illocutionary Change,"{'n_gold_tokens': 66, 'k': 66}",plausibility_mbert,mbert
task2_plausibility,e02841689d8dbd93,gradient_shap,precision_at_k,0.217391304347826,target,Illocutionary Change,"{'n_gold_tokens': 23, 'k': 23}",plausibility_mbert,mbert
task2_plausibility,e02841689d8dbd93,gradient_shap,recall_at_k,0.217391304347826,target,Illocutionary Change,"{'n_gold_tokens': 23, 'k': 23}",plausibility_mbert,mbert
task2_plausibility,e02841689d8dbd93,gradient_shap,f1_at_k,0.217391304347826,target,Illocutionary Change,"{'n_gold_tokens': 23, 'k': 23}",plausibility_mbert,mbert
task2_plausibility,e02841689d8dbd93,gradient_shap,auprc,0.2403677235917652,target,Illocutionary Change,"{'n_gold_tokens': 23, 'k': 23}",plausibility_mbert,mbert
task2_plausibility,ebc38fd5196585a4,gradient_shap,precision_at_k,0.2448979591836734,target,Illocutionary Change,"{'n_gold_tokens': 49, 'k': 49}",plausibility_mbert,mbert
task2_plausibility,ebc38fd5196585a4,gradient_shap,recall_at_k,0.2448979591836734,target,Illocutionary Change,"{'n_gold_tokens': 49, 'k': 49}",plausibility_mbert,mbert
task2_plausibility,ebc38fd5196585a4,gradient_shap,f1_at_k,0.2448979591836734,target,Illocutionary Change,"{'n_gold_tokens': 49, 'k': 49}",plausibility_mbert,mbert
task2_plausibility,ebc38fd5196585a4,gradient_shap,auprc,0.2955925390622921,target,Illocutionary Change,"{'n_gold_tokens': 49, 'k': 49}",plausibility_mbert,mbert
task2_plausibility,fb0854572fb09c00,gradient_shap,precision_at_k,0.3513513513513513,target,Illocutionary Change,"{'n_gold_tokens': 37, 'k': 37}",plausibility_mbert,mbert
task2_plausibility,fb0854572fb09c00,gradient_shap,recall_at_k,0.3513513513513513,target,Illocutionary Change,"{'n_gold_tokens': 37, 'k': 37}",plausibility_mbert,mbert
task2_plausibility,fb0854572fb09c00,gradient_shap,f1_at_k,0.3513513513513513,target,Illocutionary Change,"{'n_gold_tokens': 37, 'k': 37}",plausibility_mbert,mbert
task2_plausibility,fb0854572fb09c00,gradient_shap,auprc,0.4112059561822364,target,Illocutionary Change,"{'n_gold_tokens': 37, 'k': 37}",plausibility_mbert,mbert
task2_plausibility,0d37251fcd910029,gradient_shap,precision_at_k,0.3902439024390244,target,Illocutionary Change,"{'n_gold_tokens': 41, 'k': 41}",plausibility_mbert,mbert
task2_plausibility,0d37251fcd910029,gradient_shap,recall_at_k,0.3902439024390244,target,Illocutionary Change,"{'n_gold_tokens': 41, 'k': 41}",plausibility_mbert,mbert
task2_plausibility,0d37251fcd910029,gradient_shap,f1_at_k,0.3902439024390244,target,Illocutionary Change,"{'n_gold_tokens': 41, 'k': 41}",plausibility_mbert,mbert
task2_plausibility,0d37251fcd910029,gradient_shap,auprc,0.3688385239363121,target,Illocutionary Change,"{'n_gold_tokens': 41, 'k': 41}",plausibility_mbert,mbert
task2_plausibility,1a408162a7e9e7a1,gradient_shap,precision_at_k,0.15,target,Illocutionary Change,"{'n_gold_tokens': 20, 'k': 20}",plausibility_mbert,mbert
task2_plausibility,1a408162a7e9e7a1,gradient_shap,recall_at_k,0.15,target,Illocutionary Change,"{'n_gold_tokens': 20, 'k': 20}",plausibility_mbert,mbert
task2_plausibility,1a408162a7e9e7a1,gradient_shap,f1_at_k,0.15,target,Illocutionary Change,"{'n_gold_tokens': 20, 'k': 20}",plausibility_mbert,mbert
task2_plausibility,1a408162a7e9e7a1,gradient_shap,auprc,0.1938535298851336,target,Illocutionary Change,"{'n_gold_tokens': 20, 'k': 20}",plausibility_mbert,mbert
task2_plausibility,385eb3628ca82dc9,gradient_shap,precision_at_k,0.3684210526315789,target,Illocutionary Change,"{'n_gold_tokens': 19, 'k': 19}",plausibility_mbert,mbert
task2_plausibility,385eb3628ca82dc9,gradient_shap,recall_at_k,0.3684210526315789,target,Illocutionary Change,"{'n_gold_tokens': 19, 'k': 19}",plausibility_mbert,mbert
task2_plausibility,385eb3628ca82dc9,gradient_shap,f1_at_k,0.3684210526315789,target,Illocutionary Change,"{'n_gold_tokens': 19, 'k': 19}",plausibility_mbert,mbert
task2_plausibility,385eb3628ca82dc9,gradient_shap,auprc,0.4263435786605122,target,Illocutionary Change,"{'n_gold_tokens': 19, 'k': 19}",plausibility_mbert,mbert
task2_plausibility,467d362e647d1b0b,gradient_shap,precision_at_k,0.1764705882352941,target,Illocutionary Change,"{'n_gold_tokens': 17, 'k': 17}",plausibility_mbert,mbert
task2_plausibility,467d362e647d1b0b,gradient_shap,recall_at_k,0.1764705882352941,target,Illocutionary Change,"{'n_gold_tokens': 17, 'k': 17}",plausibility_mbert,mbert
task2_plausibility,467d362e647d1b0b,gradient_shap,f1_at_k,0.1764705882352941,target,Illocutionary Change,"{'n_gold_tokens': 17, 'k': 17}",plausibility_mbert,mbert
task2_plausibility,467d362e647d1b0b,gradient_shap,auprc,0.2915519577822906,target,Illocutionary Change,"{'n_gold_tokens': 17, 'k': 17}",plausibility_mbert,mbert
task2_plausibility,4a3b8751b4125005,gradient_shap,precision_at_k,0.15,target,Illocutionary Change,"{'n_gold_tokens': 20, 'k': 20}",plausibility_mbert,mbert
task2_plausibility,4a3b8751b4125005,gradient_shap,recall_at_k,0.15,target,Illocutionary Change,"{'n_gold_tokens': 20, 'k': 20}",plausibility_mbert,mbert
task2_plausibility,4a3b8751b4125005,gradient_shap,f1_at_k,0.15,target,Illocutionary Change,"{'n_gold_tokens': 20, 'k': 20}",plausibility_mbert,mbert
task2_plausibility,4a3b8751b4125005,gradient_shap,auprc,0.2038897274053523,target,Illocutionary Change,"{'n_gold_tokens': 20, 'k': 20}",plausibility_mbert,mbert
task2_plausibility,68fcbd3c26b53cfa,gradient_shap,precision_at_k,0.3333333333333333,target,Illocutionary Change,"{'n_gold_tokens': 27, 'k': 27}",plausibility_mbert,mbert
task2_plausibility,68fcbd3c26b53cfa,gradient_shap,recall_at_k,0.3333333333333333,target,Illocutionary Change,"{'n_gold_tokens': 27, 'k': 27}",plausibility_mbert,mbert
task2_plausibility,68fcbd3c26b53cfa,gradient_shap,f1_at_k,0.3333333333333333,target,Illocutionary Change,"{'n_gold_tokens': 27, 'k': 27}",plausibility_mbert,mbert
task2_plausibility,68fcbd3c26b53cfa,gradient_shap,auprc,0.3645863382619166,target,Illocutionary Change,"{'n_gold_tokens': 27, 'k': 27}",plausibility_mbert,mbert
task2_plausibility,845f231d95d5cc72,gradient_shap,precision_at_k,0.21875,target,Illocutionary Change,"{'n_gold_tokens': 32, 'k': 32}",plausibility_mbert,mbert
task2_plausibility,845f231d95d5cc72,gradient_shap,recall_at_k,0.21875,target,Illocutionary Change,"{'n_gold_tokens': 32, 'k': 32}",plausibility_mbert,mbert
task2_plausibility,845f231d95d5cc72,gradient_shap,f1_at_k,0.21875,target,Illocutionary Change,"{'n_gold_tokens': 32, 'k': 32}",plausibility_mbert,mbert
task2_plausibility,845f231d95d5cc72,gradient_shap,auprc,0.2819643049004332,target,Illocutionary Change,"{'n_gold_tokens': 32, 'k': 32}",plausibility_mbert,mbert
task2_plausibility,90d2c76b0f165f7f,gradient_shap,precision_at_k,0.3888888888888889,target,Illocutionary Change,"{'n_gold_tokens': 36, 'k': 36}",plausibility_mbert,mbert
task2_plausibility,90d2c76b0f165f7f,gradient_shap,recall_at_k,0.3888888888888889,target,Illocutionary Change,"{'n_gold_tokens': 36, 'k': 36}",plausibility_mbert,mbert
task2_plausibility,90d2c76b0f165f7f,gradient_shap,f1_at_k,0.3888888888888889,target,Illocutionary Change,"{'n_gold_tokens': 36, 'k': 36}",plausibility_mbert,mbert
task2_plausibility,90d2c76b0f165f7f,gradient_shap,auprc,0.36896566397172,target,Illocutionary Change,"{'n_gold_tokens': 36, 'k': 36}",plausibility_mbert,mbert
task2_plausibility,d71f511788d7755a,gradient_shap,precision_at_k,0.3225806451612903,target,Illocutionary Change,"{'n_gold_tokens': 62, 'k': 62}",plausibility_mbert,mbert
task2_plausibility,d71f511788d7755a,gradient_shap,recall_at_k,0.3225806451612903,target,Illocutionary Change,"{'n_gold_tokens': 62, 'k': 62}",plausibility_mbert,mbert
task2_plausibility,d71f511788d7755a,gradient_shap,f1_at_k,0.3225806451612903,target,Illocutionary Change,"{'n_gold_tokens': 62, 'k': 62}",plausibility_mbert,mbert
task2_plausibility,d71f511788d7755a,gradient_shap,auprc,0.3180804979781862,target,Illocutionary Change,"{'n_gold_tokens': 62, 'k': 62}",plausibility_mbert,mbert
task2_plausibility,d8eef360c7b226f8,gradient_shap,precision_at_k,0.3,target,Illocutionary Change,"{'n_gold_tokens': 30, 'k': 30}",plausibility_mbert,mbert
task2_plausibility,d8eef360c7b226f8,gradient_shap,recall_at_k,0.3,target,Illocutionary Change,"{'n_gold_tokens': 30, 'k': 30}",plausibility_mbert,mbert
task2_plausibility,d8eef360c7b226f8,gradient_shap,f1_at_k,0.3,target,Illocutionary Change,"{'n_gold_tokens': 30, 'k': 30}",plausibility_mbert,mbert
task2_plausibility,d8eef360c7b226f8,gradient_shap,auprc,0.3056913847087347,target,Illocutionary Change,"{'n_gold_tokens': 30, 'k': 30}",plausibility_mbert,mbert
task2_plausibility,db9d242ec7c52178,gradient_shap,precision_at_k,0.2777777777777778,target,Illocutionary Change,"{'n_gold_tokens': 18, 'k': 18}",plausibility_mbert,mbert
task2_plausibility,db9d242ec7c52178,gradient_shap,recall_at_k,0.2777777777777778,target,Illocutionary Change,"{'n_gold_tokens': 18, 'k': 18}",plausibility_mbert,mbert
task2_plausibility,db9d242ec7c52178,gradient_shap,f1_at_k,0.2777777777777778,target,Illocutionary Change,"{'n_gold_tokens': 18, 'k': 18}",plausibility_mbert,mbert
task2_plausibility,db9d242ec7c52178,gradient_shap,auprc,0.2601648874799976,target,Illocutionary Change,"{'n_gold_tokens': 18, 'k': 18}",plausibility_mbert,mbert
task2_plausibility,e5bc02d62cc000ba,gradient_shap,precision_at_k,0.1904761904761904,target,Illocutionary Change,"{'n_gold_tokens': 42, 'k': 42}",plausibility_mbert,mbert
task2_plausibility,e5bc02d62cc000ba,gradient_shap,recall_at_k,0.1904761904761904,target,Illocutionary Change,"{'n_gold_tokens': 42, 'k': 42}",plausibility_mbert,mbert
task2_plausibility,e5bc02d62cc000ba,gradient_shap,f1_at_k,0.1904761904761904,target,Illocutionary Change,"{'n_gold_tokens': 42, 'k': 42}",plausibility_mbert,mbert
task2_plausibility,e5bc02d62cc000ba,gradient_shap,auprc,0.1628629304488957,target,Illocutionary Change,"{'n_gold_tokens': 42, 'k': 42}",plausibility_mbert,mbert
task2_plausibility,f716126e55aeccd5,gradient_shap,precision_at_k,0.25,target,Illocutionary Change,"{'n_gold_tokens': 28, 'k': 28}",plausibility_mbert,mbert
task2_plausibility,f716126e55aeccd5,gradient_shap,recall_at_k,0.25,target,Illocutionary Change,"{'n_gold_tokens': 28, 'k': 28}",plausibility_mbert,mbert
task2_plausibility,f716126e55aeccd5,gradient_shap,f1_at_k,0.25,target,Illocutionary Change,"{'n_gold_tokens': 28, 'k': 28}",plausibility_mbert,mbert
task2_plausibility,f716126e55aeccd5,gradient_shap,auprc,0.2991851601155585,target,Illocutionary Change,"{'n_gold_tokens': 28, 'k': 28}",plausibility_mbert,mbert
task2_plausibility,fbe2e558b7326293,gradient_shap,precision_at_k,0.2647058823529412,target,Illocutionary Change,"{'n_gold_tokens': 34, 'k': 34}",plausibility_mbert,mbert
task2_plausibility,fbe2e558b7326293,gradient_shap,recall_at_k,0.2647058823529412,target,Illocutionary Change,"{'n_gold_tokens': 34, 'k': 34}",plausibility_mbert,mbert
task2_plausibility,fbe2e558b7326293,gradient_shap,f1_at_k,0.2647058823529412,target,Illocutionary Change,"{'n_gold_tokens': 34, 'k': 34}",plausibility_mbert,mbert
task2_plausibility,fbe2e558b7326293,gradient_shap,auprc,0.30922769568669,target,Illocutionary Change,"{'n_gold_tokens': 34, 'k': 34}",plausibility_mbert,mbert
task2_plausibility,0d8ed1fae1326a38,gradient_shap,precision_at_k,0.3333333333333333,target,Illocutionary Change,"{'n_gold_tokens': 42, 'k': 42}",plausibility_mbert,mbert
task2_plausibility,0d8ed1fae1326a38,gradient_shap,recall_at_k,0.3333333333333333,target,Illocutionary Change,"{'n_gold_tokens': 42, 'k': 42}",plausibility_mbert,mbert
task2_plausibility,0d8ed1fae1326a38,gradient_shap,f1_at_k,0.3333333333333333,target,Illocutionary Change,"{'n_gold_tokens': 42, 'k': 42}",plausibility_mbert,mbert
task2_plausibility,0d8ed1fae1326a38,gradient_shap,auprc,0.3667409538749291,target,Illocutionary Change,"{'n_gold_tokens': 42, 'k': 42}",plausibility_mbert,mbert
task2_plausibility,161a615d7857bc73,gradient_shap,precision_at_k,0.5,target,Illocutionary Change,"{'n_gold_tokens': 6, 'k': 6}",plausibility_mbert,mbert
task2_plausibility,161a615d7857bc73,gradient_shap,recall_at_k,0.5,target,Illocutionary Change,"{'n_gold_tokens': 6, 'k': 6}",plausibility_mbert,mbert
task2_plausibility,161a615d7857bc73,gradient_shap,f1_at_k,0.5,target,Illocutionary Change,"{'n_gold_tokens': 6, 'k': 6}",plausibility_mbert,mbert
task2_plausibility,161a615d7857bc73,gradient_shap,auprc,0.6872605363984674,target,Illocutionary Change,"{'n_gold_tokens': 6, 'k': 6}",plausibility_mbert,mbert
task2_plausibility,1af07aee67fb8b34,gradient_shap,precision_at_k,0.375,target,Illocutionary Change,"{'n_gold_tokens': 24, 'k': 24}",plausibility_mbert,mbert
task2_plausibility,1af07aee67fb8b34,gradient_shap,recall_at_k,0.375,target,Illocutionary Change,"{'n_gold_tokens': 24, 'k': 24}",plausibility_mbert,mbert
task2_plausibility,1af07aee67fb8b34,gradient_shap,f1_at_k,0.375,target,Illocutionary Change,"{'n_gold_tokens': 24, 'k': 24}",plausibility_mbert,mbert
task2_plausibility,1af07aee67fb8b34,gradient_shap,auprc,0.3798068356224136,target,Illocutionary Change,"{'n_gold_tokens': 24, 'k': 24}",plausibility_mbert,mbert
task2_plausibility,1e28d65b0fd66a9b,gradient_shap,precision_at_k,0.3870967741935484,target,Illocutionary Change,"{'n_gold_tokens': 31, 'k': 31}",plausibility_mbert,mbert
task2_plausibility,1e28d65b0fd66a9b,gradient_shap,recall_at_k,0.3870967741935484,target,Illocutionary Change,"{'n_gold_tokens': 31, 'k': 31}",plausibility_mbert,mbert
task2_plausibility,1e28d65b0fd66a9b,gradient_shap,f1_at_k,0.3870967741935484,target,Illocutionary Change,"{'n_gold_tokens': 31, 'k': 31}",plausibility_mbert,mbert
task2_plausibility,1e28d65b0fd66a9b,gradient_shap,auprc,0.3591687209257984,target,Illocutionary Change,"{'n_gold_tokens': 31, 'k': 31}",plausibility_mbert,mbert
task2_plausibility,25efa7ce550a65e8,gradient_shap,precision_at_k,0.2156862745098039,target,Illocutionary Change,"{'n_gold_tokens': 51, 'k': 51}",plausibility_mbert,mbert
task2_plausibility,25efa7ce550a65e8,gradient_shap,recall_at_k,0.2156862745098039,target,Illocutionary Change,"{'n_gold_tokens': 51, 'k': 51}",plausibility_mbert,mbert
task2_plausibility,25efa7ce550a65e8,gradient_shap,f1_at_k,0.2156862745098039,target,Illocutionary Change,"{'n_gold_tokens': 51, 'k': 51}",plausibility_mbert,mbert
task2_plausibility,25efa7ce550a65e8,gradient_shap,auprc,0.275867774576346,target,Illocutionary Change,"{'n_gold_tokens': 51, 'k': 51}",plausibility_mbert,mbert
task2_plausibility,2b8cd105f1b02c23,gradient_shap,precision_at_k,0.1428571428571428,target,Illocutionary Change,"{'n_gold_tokens': 7, 'k': 7}",plausibility_mbert,mbert
task2_plausibility,2b8cd105f1b02c23,gradient_shap,recall_at_k,0.1428571428571428,target,Illocutionary Change,"{'n_gold_tokens': 7, 'k': 7}",plausibility_mbert,mbert
task2_plausibility,2b8cd105f1b02c23,gradient_shap,f1_at_k,0.1428571428571428,target,Illocutionary Change,"{'n_gold_tokens': 7, 'k': 7}",plausibility_mbert,mbert
task2_plausibility,2b8cd105f1b02c23,gradient_shap,auprc,0.1853578752074992,target,Illocutionary Change,"{'n_gold_tokens': 7, 'k': 7}",plausibility_mbert,mbert
task2_plausibility,357478fc517ba4b7,gradient_shap,precision_at_k,0.32,target,Illocutionary Change,"{'n_gold_tokens': 25, 'k': 25}",plausibility_mbert,mbert
task2_plausibility,357478fc517ba4b7,gradient_shap,recall_at_k,0.32,target,Illocutionary Change,"{'n_gold_tokens': 25, 'k': 25}",plausibility_mbert,mbert
task2_plausibility,357478fc517ba4b7,gradient_shap,f1_at_k,0.32,target,Illocutionary Change,"{'n_gold_tokens': 25, 'k': 25}",plausibility_mbert,mbert
task2_plausibility,357478fc517ba4b7,gradient_shap,auprc,0.3158758771240685,target,Illocutionary Change,"{'n_gold_tokens': 25, 'k': 25}",plausibility_mbert,mbert
task2_plausibility,3900769ace2b0443,gradient_shap,precision_at_k,0.5384615384615384,target,Illocutionary Change,"{'n_gold_tokens': 13, 'k': 13}",plausibility_mbert,mbert
task2_plausibility,3900769ace2b0443,gradient_shap,recall_at_k,0.5384615384615384,target,Illocutionary Change,"{'n_gold_tokens': 13, 'k': 13}",plausibility_mbert,mbert
task2_plausibility,3900769ace2b0443,gradient_shap,f1_at_k,0.5384615384615384,target,Illocutionary Change,"{'n_gold_tokens': 13, 'k': 13}",plausibility_mbert,mbert
task2_plausibility,3900769ace2b0443,gradient_shap,auprc,0.458017684440507,target,Illocutionary Change,"{'n_gold_tokens': 13, 'k': 13}",plausibility_mbert,mbert
task2_plausibility,3c14ec055d1f0d11,gradient_shap,precision_at_k,0.2203389830508474,target,Illocutionary Change,"{'n_gold_tokens': 59, 'k': 59}",plausibility_mbert,mbert
task2_plausibility,3c14ec055d1f0d11,gradient_shap,recall_at_k,0.2203389830508474,target,Illocutionary Change,"{'n_gold_tokens': 59, 'k': 59}",plausibility_mbert,mbert
task2_plausibility,3c14ec055d1f0d11,gradient_shap,f1_at_k,0.2203389830508474,target,Illocutionary Change,"{'n_gold_tokens': 59, 'k': 59}",plausibility_mbert,mbert
task2_plausibility,3c14ec055d1f0d11,gradient_shap,auprc,0.2310842415850477,target,Illocutionary Change,"{'n_gold_tokens': 59, 'k': 59}",plausibility_mbert,mbert
task2_plausibility,3e26eea6bb43c1de,gradient_shap,precision_at_k,0.3,target,Illocutionary Change,"{'n_gold_tokens': 20, 'k': 20}",plausibility_mbert,mbert
task2_plausibility,3e26eea6bb43c1de,gradient_shap,recall_at_k,0.3,target,Illocutionary Change,"{'n_gold_tokens': 20, 'k': 20}",plausibility_mbert,mbert
task2_plausibility,3e26eea6bb43c1de,gradient_shap,f1_at_k,0.3,target,Illocutionary Change,"{'n_gold_tokens': 20, 'k': 20}",plausibility_mbert,mbert
task2_plausibility,3e26eea6bb43c1de,gradient_shap,auprc,0.2854696070089061,target,Illocutionary Change,"{'n_gold_tokens': 20, 'k': 20}",plausibility_mbert,mbert
task2_plausibility,4263c780d7547c5d,gradient_shap,precision_at_k,0.3555555555555555,target,Illocutionary Change,"{'n_gold_tokens': 45, 'k': 45}",plausibility_mbert,mbert
task2_plausibility,4263c780d7547c5d,gradient_shap,recall_at_k,0.3555555555555555,target,Illocutionary Change,"{'n_gold_tokens': 45, 'k': 45}",plausibility_mbert,mbert
task2_plausibility,4263c780d7547c5d,gradient_shap,f1_at_k,0.3555555555555555,target,Illocutionary Change,"{'n_gold_tokens': 45, 'k': 45}",plausibility_mbert,mbert
task2_plausibility,4263c780d7547c5d,gradient_shap,auprc,0.3588912828679497,target,Illocutionary Change,"{'n_gold_tokens': 45, 'k': 45}",plausibility_mbert,mbert
task2_plausibility,4507b6633aab2eab,gradient_shap,precision_at_k,0.125,target,Illocutionary Change,"{'n_gold_tokens': 8, 'k': 8}",plausibility_mbert,mbert
task2_plausibility,4507b6633aab2eab,gradient_shap,recall_at_k,0.125,target,Illocutionary Change,"{'n_gold_tokens': 8, 'k': 8}",plausibility_mbert,mbert
task2_plausibility,4507b6633aab2eab,gradient_shap,f1_at_k,0.125,target,Illocutionary Change,"{'n_gold_tokens': 8, 'k': 8}",plausibility_mbert,mbert
task2_plausibility,4507b6633aab2eab,gradient_shap,auprc,0.1538803525286083,target,Illocutionary Change,"{'n_gold_tokens': 8, 'k': 8}",plausibility_mbert,mbert
task2_plausibility,51892636b91813bc,gradient_shap,precision_at_k,0.4186046511627907,target,Illocutionary Change,"{'n_gold_tokens': 43, 'k': 43}",plausibility_mbert,mbert
task2_plausibility,51892636b91813bc,gradient_shap,recall_at_k,0.4186046511627907,target,Illocutionary Change,"{'n_gold_tokens': 43, 'k': 43}",plausibility_mbert,mbert
task2_plausibility,51892636b91813bc,gradient_shap,f1_at_k,0.4186046511627907,target,Illocutionary Change,"{'n_gold_tokens': 43, 'k': 43}",plausibility_mbert,mbert
task2_plausibility,51892636b91813bc,gradient_shap,auprc,0.3884281567487344,target,Illocutionary Change,"{'n_gold_tokens': 43, 'k': 43}",plausibility_mbert,mbert
task2_plausibility,5764f4b7cbed6c24,gradient_shap,precision_at_k,0.25,target,Illocutionary Change,"{'n_gold_tokens': 36, 'k': 36}",plausibility_mbert,mbert
task2_plausibility,5764f4b7cbed6c24,gradient_shap,recall_at_k,0.25,target,Illocutionary Change,"{'n_gold_tokens': 36, 'k': 36}",plausibility_mbert,mbert
task2_plausibility,5764f4b7cbed6c24,gradient_shap,f1_at_k,0.25,target,Illocutionary Change,"{'n_gold_tokens': 36, 'k': 36}",plausibility_mbert,mbert
task2_plausibility,5764f4b7cbed6c24,gradient_shap,auprc,0.2550264440143993,target,Illocutionary Change,"{'n_gold_tokens': 36, 'k': 36}",plausibility_mbert,mbert
task2_plausibility,660efcf9a6a49ac8,gradient_shap,precision_at_k,0.4333333333333333,target,Illocutionary Change,"{'n_gold_tokens': 60, 'k': 60}",plausibility_mbert,mbert
task2_plausibility,660efcf9a6a49ac8,gradient_shap,recall_at_k,0.4333333333333333,target,Illocutionary Change,"{'n_gold_tokens': 60, 'k': 60}",plausibility_mbert,mbert
task2_plausibility,660efcf9a6a49ac8,gradient_shap,f1_at_k,0.4333333333333333,target,Illocutionary Change,"{'n_gold_tokens': 60, 'k': 60}",plausibility_mbert,mbert
task2_plausibility,660efcf9a6a49ac8,gradient_shap,auprc,0.4712393011282776,target,Illocutionary Change,"{'n_gold_tokens': 60, 'k': 60}",plausibility_mbert,mbert
task2_plausibility,68d0e00ff727912e,gradient_shap,precision_at_k,0.2916666666666667,target,Illocutionary Change,"{'n_gold_tokens': 24, 'k': 24}",plausibility_mbert,mbert
task2_plausibility,68d0e00ff727912e,gradient_shap,recall_at_k,0.2916666666666667,target,Illocutionary Change,"{'n_gold_tokens': 24, 'k': 24}",plausibility_mbert,mbert
task2_plausibility,68d0e00ff727912e,gradient_shap,f1_at_k,0.2916666666666667,target,Illocutionary Change,"{'n_gold_tokens': 24, 'k': 24}",plausibility_mbert,mbert
task2_plausibility,68d0e00ff727912e,gradient_shap,auprc,0.3803190930322225,target,Illocutionary Change,"{'n_gold_tokens': 24, 'k': 24}",plausibility_mbert,mbert
