instance_id,pair_id,side,label,text,n_tokens,language,collection,document_id,split
9f6190ee88335c25add6_original,9f6190ee88335c25add6,original,1,اختفى غسان ولست أعلم من فينا تخلى عن الآخر.,10,ar,ar,arabic_cleaned_data.txt,train
9f6190ee88335c25add6_simplified,9f6190ee88335c25add6,simplified,0,اختفى غسان ولست أعلم من فينا ترك الآخر.,9,ar,ar,arabic_cleaned_data.txt,train
9f64b3b8e4c3ed542ef7_original,9f64b3b8e4c3ed542ef7,original,1,أسفل السرير وجدتها منكمشة داخل صدفتها.,7,ar,ar,arabic_cleaned_data.txt,train
9f64b3b8e4c3ed542ef7_simplified,9f64b3b8e4c3ed542ef7,simplified,0,أسفل السرير وجدتها.,4,ar,ar,arabic_cleaned_data.txt,train
9f803b0792dc78bc337f_original,9f803b0792dc78bc337f,original,1,"En el cas de Catalunya, l’últim tipus marginal ha estat del 50% (24,50% gravamen estatal + 25,50% gravamen autonòmic).",25,ca,ca,idem_ca_CAT_060_084.txt,train
9f803b0792dc78bc337f_simplified,9f803b0792dc78bc337f,simplified,0,"A Catalunya, el tipus marginal més alt que es pot aplicar és la meitat del que guanyeu en el tram més alt d’ingressos. Aquesta meitat es reparteix així: – Una part la cobra l’Estat espanyol. – L’altra part la cobra la Generalitat de Catalunya.",53,ca,ca,idem_ca_CAT_060_084.txt,train
9f9a23b34909867e77c7_original,9f9a23b34909867e77c7,original,1,"Dal 9 aprile scatteranno invece i dazi verso una sessantina di Paesi che Trump definisce «i peggiori trasgressori» e che saranno adottate caso per caso: in questo gruppo rientrano Cina (34%, che si sommano al 20% già in vigore arrivando al 54%), Vietnam (46%), Thailandia (36%), Giappone (24%), Cambogia (49%), Sudafrica (30%), Taiwan (32%), India (26%), Israele (17%), Pakistan (29%) e i Paesi membri dell’Unione europea (20%).",117,it,it,idem_it_IT_068_077.txt,train
9f9a23b34909867e77c7_simplified,9f9a23b34909867e77c7,simplified,0,"Dal 9 aprile ci sono nuovi dazi verso 60 paesi. I dazi sono le tasse sui prodotti stranieri. Donald Trump dice che questi paesi sono ""i peggiori"". Le tasse sono diverse per ogni paese. Ecco alcuni esempi: * Cina: 54 percento. Ci sono già tasse del 20 percento. Ora il 34 percento si aggiunge. * Vietnam: 46 percento * Thailandia: 36 percento * Giappone: 24 percento * Cambogia: 49 percento * Sudafrica: 30 percento * Taiwan: 32 percento * India: 26 percento * Israele: 17 percento *Pakistan: 29 percento * Unione europea: 20 percento",116,it,it,idem_it_IT_068_077.txt,train
9fcfe7cdb2f8805eb2f2_original,9fcfe7cdb2f8805eb2f2,original,1,"En paral·lel, també hi treballen cooperatives, sindicats, universitats, centres de recerca, empreses i altres agents.",21,ca,ca,idem_ca_CAT_048_052.txt,train
9fcfe7cdb2f8805eb2f2_simplified,9fcfe7cdb2f8805eb2f2,simplified,0,"Al mateix temps, també treballen: - cooperatives, - sindicats, - universitats, - centres d’estudi, - empreses - i altres grups.",28,ca,ca,idem_ca_CAT_048_052.txt,train
9fdc60a972e24f8bf043_original,9fdc60a972e24f8bf043,original,1,المال الذي أجنيه كل شهر نظير الكسل الذي أمارسه بات يحتقرني وبت أخجل منه.,15,ar,ar,arabic_cleaned_data.txt,train
9fdc60a972e24f8bf043_simplified,9fdc60a972e24f8bf043,simplified,0,المال الذي أكسبه كل شهر مقابل الكسل الذي أمارسه أصبحت أخجل منه.,13,ar,ar,arabic_cleaned_data.txt,train
a021205a04c54e58defd_original,a021205a04c54e58defd,original,1,Le ultime elezioni si sono svolte a giugno 2024: ecco i risultati.,14,it,it,idem_it_IT_001_004.txt,train
a021205a04c54e58defd_simplified,a021205a04c54e58defd,simplified,0,Le ultime elezioni c'erano a giugno 2024. Ecco i risultati.,13,it,it,idem_it_IT_001_004.txt,train
a038f46ebca82f3bf674_original,a038f46ebca82f3bf674,original,1,Sei una associazione ?,4,it,it,idem_it_IT_047_050.txt,test
a038f46ebca82f3bf674_simplified,a038f46ebca82f3bf674,simplified,0,Sei una associazione?,4,it,it,idem_it_IT_047_050.txt,test
a06d2cbc4681a8191478_original,a06d2cbc4681a8191478,original,1,العمل في الأيام العادية غير مجهد.,7,ar,ar,arabic_cleaned_data.txt,validation
a06d2cbc4681a8191478_simplified,a06d2cbc4681a8191478,simplified,0,العمل في الأيام العادية غير متعب.,7,ar,ar,arabic_cleaned_data.txt,validation
a070cbf05378d2267c30_original,a070cbf05378d2267c30,original,1,"Per optar a aquest règim especial, s’han de complir les condicions següents: a) No haver estat resident a Espanya durant els cinc períodes impositius anteriors a aquell en el qual es produeixi el desplaçament.",39,ca,ca,idem_ca_CAT_060_084.txt,train
a070cbf05378d2267c30_simplified,a070cbf05378d2267c30,simplified,0,"Per poder optar a aquest règim especial, s' han de complir aquestes condicions: a) No haver viscut a Espanya com a resident fiscal durant els últims 5 anys abans del trasllat.",37,ca,ca,idem_ca_CAT_060_084.txt,train
a07b2160373a9273e3fc_original,a07b2160373a9273e3fc,original,1,"El servicio se concreta con la entrega al domicilio de la persona beneficiaria de menús equilibrados y saludables en adecuadas condiciones de calidad e higiene, con el fin de garantizar la cobertura de sus necesidades nutricionales.",38,es,es,idem_es_ES_042.txt,validation
a07b2160373a9273e3fc_simplified,a07b2160373a9273e3fc,simplified,0,El servicio de comida a domicilio entrega menus equilibrados y saludables y en buenas condiciones de calidad e higiene en las casas de las personas que lo necesitan con el objetivo de cubrir las necesidad de nutrición de estas personas.,41,es,es,idem_es_ES_042.txt,validation
a08f18dbddaee71be767_original,a08f18dbddaee71be767,original,1,"Encara que només té validesa informativa i no pagues tribut, si no fas la declaració, pots tenir sancions econòmiques.",22,ca,ca,idem_ca_CAT_060_084.txt,train
a08f18dbddaee71be767_simplified,a08f18dbddaee71be767,simplified,0,"Encara que no hagis de pagar res, si no presentes aquests documents, et poden multar.",18,ca,ca,idem_ca_CAT_060_084.txt,train
a098db16b13458e7bbf7_original,a098db16b13458e7bbf7,original,1,Making more use of technology in health.,8,en,en,carlo_english_merged.txt,test
a098db16b13458e7bbf7_simplified,a098db16b13458e7bbf7,simplified,0,Use more technology in health.,6,en,en,carlo_english_merged.txt,test
a0a3ab2a5105e21c235d_original,a0a3ab2a5105e21c235d,original,1,"[2] L’èxit d’aquestes accions va animar la capital catalana a organitzar, el 2004, el Fòrum Universal de les Cultures, una trobada sobre el diàleg cultural promoguda per la UNESCO.",37,ca,ca,idem_ca_CAT_024_047.txt,train
a0a3ab2a5105e21c235d_simplified,a0a3ab2a5105e21c235d,simplified,0,"L’èxit de les celebracions com els Jocs Olímpics va animar Barcelona a organitzar el Fòrum Universal de les Cultures a l'any 2004. Era una trobada per parlar sobre el diàleg entre cultures. Aquest acte va ser promogut per la UNESCO. La Unesco és l'Organització de les Nacions Unides per l'Educació, la Ciència i la Cultura.",64,ca,ca,idem_ca_CAT_024_047.txt,train
a0bb2d460e8c689fec10_original,a0bb2d460e8c689fec10,original,1,"تستطرد أمي حديثها عن أبي: ""كان وجوده السبب الوحيد الذي منحني الصبر على منزل السيّدة الكبيرة وسوء معاملتها لي.",22,ar,ar,arabic_cleaned_data.txt,train
a0bb2d460e8c689fec10_simplified,a0bb2d460e8c689fec10,simplified,0,تكمل أمي حديثها عن أبي: كان والدك الوحيد الذي يكلمني بلطف ما إن أساءت سيدة المنزل معاملتيّ.,19,ar,ar,arabic_cleaned_data.txt,train
a0bfadaed75b5f808fc5_original,a0bfadaed75b5f808fc5,original,1,وقد تشاءمت جدتي كثيرا من قدومها، وقد بدا ذلك على وجهها كلما ظهرت والدتي أمامها.,17,ar,ar,arabic_cleaned_data.txt,validation
a0bfadaed75b5f808fc5_simplified,a0bfadaed75b5f808fc5,simplified,0,وقد تشاءمت جدتي كثيرا من قدومها.,7,ar,ar,arabic_cleaned_data.txt,validation
a0c1c2f11aa060fcf992_original,a0c1c2f11aa060fcf992,original,1,"Comitato per la promozione e il sostegno del turismo accessibile, istituito presso il Ministero per i Beni e le attività Culturali.",23,it,it,idem_it_IT_078_084.txt,validation
a0c1c2f11aa060fcf992_simplified,a0c1c2f11aa060fcf992,simplified,0,"* Comitato per la promozione e il sostegno del turismo accessibile Il gruppo lavora per rendere il turismo e le vacanze accessibili a tutti. Vale per esempio per gli alberghi, le escursioni e i musei. Il gruppo fa parte del Ministero per i Beni e le Attività Culturali.",52,it,it,idem_it_IT_078_084.txt,validation
a0c8e1ef3456f9f92cd1_original,a0c8e1ef3456f9f92cd1,original,1,"Estas limitaciones del poder de las mayorías favorecen la seguridad económica, el clima de negocios, y la interdicción de arbitrariedad de los poderes públicos que hace posible la integración y la economía de mercado.",37,es,es,idem_es_ES_051_061.txt,train
a0c8e1ef3456f9f92cd1_simplified,a0c8e1ef3456f9f92cd1,simplified,0,"Todo esto favorece la seguridad economica, los negocios, la justificación de las decisiones de los poderes públicos que hacen posible la unión y la economía entre los miembros.",31,es,es,idem_es_ES_051_061.txt,train
a0d0612a9c99c87ace9a_original,a0d0612a9c99c87ace9a,original,1,Es calcula que potencialment el mecanisme permetrà incrementar en un 66% la generació renovable local actual.,17,ca,ca,idem_ca_CAT_094_105.txt,train
a0d0612a9c99c87ace9a_simplified,a0d0612a9c99c87ace9a,simplified,0,"Es calcula que aquest mecanisme pot fer que la producció d’energia renovable de la ciutat creixi molt, una mica més de la meitat que hi ha ara.",30,ca,ca,idem_ca_CAT_094_105.txt,train
a0dd2e7f97e8485bebff_original,a0dd2e7f97e8485bebff,original,1,"En cas de no rebre cap resposta en aquest període, s'entén que la vostra sol·licitud no ha estat aprovada i no rebreu la subvenció.",27,ca,ca,idem_ca_CAT_053_059.txt,test
a0dd2e7f97e8485bebff_simplified,a0dd2e7f97e8485bebff,simplified,0,"Si passat aquest temps no heu rebut cap resposta, vol dir que la subvenció no ha estat aprovada i no tindreu la subvenció.",25,ca,ca,idem_ca_CAT_053_059.txt,test
a0e4b1bb0d1d974199e1_original,a0e4b1bb0d1d974199e1,original,1,"I deputati e le deputate al Parlamento europeo non si limitano a elaborare e approvare le nuove leggi, ma votano anche i nuovi accordi commerciali, vigilano sulle attività delle altre istituzioni, verificano che il denaro dell'UE sia speso correttamente e avviano indagini su questioni specifiche.",50,it,it,idem_it_IT_001_004.txt,train
a0e4b1bb0d1d974199e1_simplified,a0e4b1bb0d1d974199e1,simplified,0,I membri del Parlamento europeo fanno molte cose: * scrivono e approvano le leggi * decidono su accordi con altri paesi * controllano il lavoro delle altre istituzioni europee * controllano se l'Unione Europea spende i soldi correttamente * fanno indagini su temi specifici,46,it,it,idem_it_IT_001_004.txt,train
a0ea9d34ed95b3e48b58_original,a0ea9d34ed95b3e48b58,original,1,في الأحلام، نلت ميرلا، وفي الواقع، ماريا فعلت، رغم ذلك لم أستطع طرد ميرلا من قلبي، لم يحل البعد دون رغبتي في الحصول عليها، ولم يصرفها ميلها لجنسها عن زيارتي في أحلامي ويقظتي.,40,ar,ar,arabic_cleaned_data.txt,train
a0ea9d34ed95b3e48b58_simplified,a0ea9d34ed95b3e48b58,simplified,0,رغم ذلك لم تخرج ميرلا من قلبي، واستمرت في زيارتي في أحلامي.,14,ar,ar,arabic_cleaned_data.txt,train
a0eaac19cd6b4d7843be_original,a0eaac19cd6b4d7843be,original,1,"I seminari Il progetto propone 5 eventi seminariali dedicati all’approfondimento delle discriminazione multiple, uno per ciascun fattore di rischio che può sommarsi alla disabilità: Anziani con disabilità, Donne con disabilità, Migranti con disabilità, Minori con disabilità, Persone LGBT+ con disabilità La FAD Nell’ambito del progetto sono stati prodotti due corsi di formazione a distanza, erogati gratuitamente (con crediti formativi CNOAS), rivolti sia ad operatori sociali e altri professionisti dei servizi pubblici e privati, sia a leader e quadri associativi.",93,it,it,idem_it_IT_085_092.txt,validation
a0eaac19cd6b4d7843be_simplified,a0eaac19cd6b4d7843be,simplified,0,I seminari Ci sono 5 seminari per capire meglio le discriminazioni multiple. Vuol dire che le persone sono trattate male a diversi livelli e per più motivi. Ogni seminario è si concentra su un tema: * anziani con disabilità * donne con disabilità * migranti con disabilità * minori con disabilità * persone LGBT+ con disabilità. Sono persone con diversi orientamenti sessuali o identità di genere. I corsi a distanza Abbiamo creato 2 corsi di formazione online. Sono gratuiti e danno crediti CNOAS. Le persone che lavorano nel settore sociale devono partecipare a formazioni. Per queste formazioni ricevono crediti. Devono avere un certo numero di crediti. Questi sono i crediti CNOAS. I corsi sono per le persone che lavorano * nel settore sociale * nei servizi pubblici * nei servizi privati * nelle direzioni delle associazioni,147,it,it,idem_it_IT_085_092.txt,validation
a0fe7fbfe0e227773269_original,a0fe7fbfe0e227773269,original,1,Tens dubtes?,3,ca,ca,idem_ca_CAT_009_013.txt,train
a0fe7fbfe0e227773269_simplified,a0fe7fbfe0e227773269,simplified,0,Tens dubtes?,3,ca,ca,idem_ca_CAT_009_013.txt,train
a11f16089cb6ab8d6e41_original,a11f16089cb6ab8d6e41,original,1,"We want everyone to have access to consistent, high-quality services wherever they live, and whenever they need them.",23,en,en,carlo_english_merged.txt,train
a11f16089cb6ab8d6e41_simplified,a11f16089cb6ab8d6e41,simplified,0,We want everyone to have access to good health care and social care support. They should have this wherever they live in Scotland (...).,28,en,en,carlo_english_merged.txt,train
a135c646411c21511c3c_original,a135c646411c21511c3c,original,1,Pour vous inscrire,3,fr,fr,french_tagged.txt,train
a135c646411c21511c3c_simplified,a135c646411c21511c3c,simplified,0,Prendre rendez-vous et s'inscrire,5,fr,fr,french_tagged.txt,train
a141a1c0584f7e7bb347_original,a141a1c0584f7e7bb347,original,1,"En el cas de la instància telemàtica genèrica, hi ha un límit de sis documents annexos i una mida màxima de 5 Mb en total; quan els documents sobrepassen la mida màxima i es vol cursar igualment la sol·licitud, el tràmit de sol·licitud s’acaba sense documents adjunts.",52,ca,ca,idem_ca_CAT_014_017.txt,validation
a141a1c0584f7e7bb347_simplified,a141a1c0584f7e7bb347,simplified,0,"Quan feu una instància per internet amb la instància genèrica, podeu afegir com a màxim 6 documents. La mida total dels documents no pot passar de 5 megabytes (Mb). Si els documents són massa grans, no es poden enviar. En aquest cas, la sol·licitud s’envia però sense els documents adjunts.",61,ca,ca,idem_ca_CAT_014_017.txt,validation
a16993d3595fde524ea1_original,a16993d3595fde524ea1,original,1,كانت رحلتي الأسبوعية إلى الشاليه تشبه الذهاب إلى السجن.,10,ar,ar,arabic_cleaned_data.txt,train
a16993d3595fde524ea1_simplified,a16993d3595fde524ea1,simplified,0,كانت رحلتي الأسبوع إلى الشاليه تشبه الذهاب إلى السجن.,10,ar,ar,arabic_cleaned_data.txt,train
a16f884d39b5c03aeaee_original,a16f884d39b5c03aeaee,original,1,Esta era también la esperanza de los estrategas del procés: el artículo 7 sería el arma secreta que forzaría el brazo del Estado.,25,es,es,idem_es_ES_051_061.txt,train
a16f884d39b5c03aeaee_simplified,a16f884d39b5c03aeaee,simplified,0,Los politicos catalanes del proces creian que la aplicación del artículo 7 a España obligarian al Estado español a aceptar sus condiciones. El procés catalán es movimiento político independentista de Cataluña que busca la separación de esta comunidad autónoma de España.,43,es,es,idem_es_ES_051_061.txt,train
a16fe536006fc58f0cac_original,a16fe536006fc58f0cac,original,1,"Secondo i calcoli del sito Pagella Politica, che riportano un recente report Istat, quasi un quinto delle aziende esportatrici in Italia (il 18%) e degli addetti del settore (17%) è ora a rischio per la guerra commerciale dichiarata da Trump.",49,it,it,idem_it_IT_068_077.txt,train
a16fe536006fc58f0cac_simplified,a16fe536006fc58f0cac,simplified,0,"Il sito Pagella Politica ha fatto dei calcoli. Ha usato dati dell'Istat, l'istituto nazionale di statistica. I calcoli mostrano: ci potrebbero essere grandi problemi a causa dei dazi di Donald Trump. I dazi sono le tasse sui prodotti stranieri. I problemi potrebbero colpire molti: * Circa 1 azienda su 5 che vende all'estero, sono il 18 percento. * Circa 1 lavoratore su 5 in questo settore, sono il 17 percento.",84,it,it,idem_it_IT_068_077.txt,train
a1835a2ca046a326323e_original,a1835a2ca046a326323e,original,1,What's your gender?,5,en,en,carlo_english_merged.txt,train
a1835a2ca046a326323e_simplified,a1835a2ca046a326323e,simplified,0,Are you male or female?,6,en,en,carlo_english_merged.txt,train
a1899a0c469c670458ee_original,a1899a0c469c670458ee,original,1,- comprendre le monde du travail,6,fr,fr,french_tagged.txt,train
a1899a0c469c670458ee_simplified,a1899a0c469c670458ee,simplified,0,- comprendre le monde du travail et son fonctionnement,9,fr,fr,french_tagged.txt,train
a1a79c18fe6da42f3bb2_original,a1a79c18fe6da42f3bb2,original,1,Accompagnement pour les démarches,4,fr,fr,french_tagged.txt,validation
a1a79c18fe6da42f3bb2_simplified,a1a79c18fe6da42f3bb2,simplified,0,Accompagnement pour les démarches,4,fr,fr,french_tagged.txt,validation
a1bb2a0b9e4441951cfd_original,a1bb2a0b9e4441951cfd,original,1,Los paneles de ciudadanos se están convirtiendo en una característica habitual de la vida democrática de la Unión Europea (UE).,23,es,es,idem_es_ES_071_077.txt,train
a1bb2a0b9e4441951cfd_simplified,a1bb2a0b9e4441951cfd,simplified,0,"En la actualidad, la Unión Eurupea usa de forma habitual los paneles ciudadanos.",15,es,es,idem_es_ES_071_077.txt,train
a1bbe2a0d07dcd9fa2a8_original,a1bbe2a0d07dcd9fa2a8,original,1,"La colaboración de Aliste con la brigada política que actuó en el Ministerio del Interior, al menos entre 2012 y 2016, no se limitó a escuchar y plasmar lo que habría dicho su cliente, Alvarado Ochoa, alias Cicerón.",43,es,es,idem_es_ES_083_107.txt,train
a1bbe2a0d07dcd9fa2a8_simplified,a1bbe2a0d07dcd9fa2a8,simplified,0,"La colaboración de José Aliste con la policía que actuó contra Podemos, no consistió solo en escuchar y escribir lo que contaba el antiguo ministro venezolano.",28,es,es,idem_es_ES_083_107.txt,train
a209d4c631823cc01ffa_original,a209d4c631823cc01ffa,original,1,Febrero – mayo Debate en línea.,7,es,es,idem_es_ES_062_069.txt,train
a209d4c631823cc01ffa_simplified,a209d4c631823cc01ffa,simplified,0,Desde febrero hasta mayo: Debate a través de la plataforma o web,13,es,es,idem_es_ES_062_069.txt,train
a214df1ec4a46819cd14_original,a214df1ec4a46819cd14,original,1,"L’obiettivo specifico di tali indagini è quello di iniziare a raccogliere dati su fenomeni ancora poco conosciuti e indagati, che spesso sfuggono alle statistiche ufficiali e agli approfondimenti qualitativi, e prima ancora ad una diffusa consapevolezza.",40,it,it,idem_it_IT_085_092.txt,validation
a214df1ec4a46819cd14_simplified,a214df1ec4a46819cd14,simplified,0,Non ci sono molti dati su questi problemi. Spesso non si vedono questi problemi nelle statistiche ufficiali. Non ci sono studi dettagliati e la gente non ne sa molto. Quindi volevamo creare più dati con le nostre ricerche.,42,it,it,idem_it_IT_085_092.txt,validation
a23602f5bb4459da1def_original,a23602f5bb4459da1def,original,1,El sistema tributari espanyol és complex.,7,ca,ca,idem_ca_CAT_060_084.txt,train
a23602f5bb4459da1def_simplified,a23602f5bb4459da1def,simplified,0,"A Espanya, el sistema d’impostos és complicat.",10,ca,ca,idem_ca_CAT_060_084.txt,train
a289a295226d35a36fb9_original,a289a295226d35a36fb9,original,1,"En los otros cuatro restantes cambia el encabezamiento de los informes, en lugar de Podemos los titula “We can”, y la fuente pasa a ser alguien a quien se identifica por “Last Means” (“Últimos Medios”, en inglés).",49,es,es,idem_es_ES_083_107.txt,train
a289a295226d35a36fb9_simplified,a289a295226d35a36fb9,simplified,0,Los otros 4 informes reciben otro nombre diferente. En estos informes aparece información que le da una persona que se hace llamar Last Means. Last Means en español significa Últimos Medios.,34,es,es,idem_es_ES_083_107.txt,train
a36153a5f7ee803e897d_original,a36153a5f7ee803e897d,original,1,"Cittadini e cittadine hanno potuto partecipare anche tramite la community di insieme-per.eu, un'iniziativa del Parlamento europeo che riunisce persone interessate a promuovere una partecipazione attiva alla democrazia europea.",31,it,it,idem_it_IT_001_004.txt,train
a36153a5f7ee803e897d_simplified,a36153a5f7ee803e897d,simplified,0,"C'è un progetto del Parlamento europeo. Si chiama insieme-per.eu. Tutte le persone interessate possono partecipare. Insieme, invitano altri a partecipare nelle decisioni dell'Unione Europea.",31,it,it,idem_it_IT_001_004.txt,train
a390d4eafb753501541c_original,a390d4eafb753501541c,original,1,- déchiffrer le code de la route,7,fr,fr,french_tagged.txt,train
a390d4eafb753501541c_simplified,a390d4eafb753501541c,simplified,0,"- Apprendre le vocabulaire du code de la route et de la conduite, connaître les règles de circulation et de sécurité pour tous les usagers de la route",29,fr,fr,french_tagged.txt,train
a3a98b19ec09bbf4d743_original,a3a98b19ec09bbf4d743,original,1,Aquest increment no es pot atribuir únicament a Airbnb; també reflecteix el creixement de l’allotjament en hotels i de les places en línies aèries de baix cost.,30,ca,ca,idem_ca_CAT_024_047.txt,train
a3a98b19ec09bbf4d743_simplified,a3a98b19ec09bbf4d743,simplified,0,Aquesta pujada de turistes no va ser només per l’Airbnb. També va créixer el nombre d’hotels i de vols barats per venir a la ciutat.,29,ca,ca,idem_ca_CAT_024_047.txt,train
a3bd36cca78cd2abd664_original,a3bd36cca78cd2abd664,original,1,"Les zones geogràfiques prioritàries són la Mediterrània i el Pròxim Orient, l’Àfrica al sud del Sàhara, Mèxic, l’Amèrica Central i el Carib, l’Amèrica del Sud i, en general, les zones en conflicte.",45,ca,ca,idem_ca_CAT_048_052.txt,train
a3bd36cca78cd2abd664_simplified,a3bd36cca78cd2abd664,simplified,0,"Les zones geogràfiques que necessiten més ajudes són: - la Mediterrània, - el Pròxim Orient, - l’Àfrica sota el Sàhara, - Mèxic, - Amèrica Central - el Carib, - Amèrica del Sud i, en general, les zones en guerra.",50,ca,ca,idem_ca_CAT_048_052.txt,train
a3bdb03bb3d5a5e680a5_original,a3bdb03bb3d5a5e680a5,original,1,"Almeno cinque giorni prima dei referendum, quindi entro il 3 giugno, il cittadino riceverà un certificato elettorale che gli permetterà di votare.",25,it,it,idem_it_IT_028_035.txt,train
a3bdb03bb3d5a5e680a5_simplified,a3bdb03bb3d5a5e680a5,simplified,0,"Entro il 3 giugno, la persona riceve un certificato elettorale. Con questo certificato, può votare nel comune dove vive al momento.",25,it,it,idem_it_IT_028_035.txt,train
a3c2a4a57b6680fb5ed1_original,a3c2a4a57b6680fb5ed1,original,1,Y en este objetivo están implicados: Servicios Sociales del Ayuntamiento de Barcelona que detectan posibles personas aptas para el programa y derivan los casos al Làbora.,28,es,es,idem_es_ES_078_082.txt,train
a3c2a4a57b6680fb5ed1_simplified,a3c2a4a57b6680fb5ed1,simplified,0,En este objetivo participa los Servicios Sociales del Ayuntamiento de Barcelona. Este servicio observa que personas encajan en este proyecto y los envían a Làbora.,27,es,es,idem_es_ES_078_082.txt,train
a3cf1824cb0f8cbb03c6_original,a3cf1824cb0f8cbb03c6,original,1,"L’edificio fu costruito nel I secolo d.C., su ordine degli imperatori della dinastia flavia che vollero donare al popolo romano un grande anfiteatro per accogliere gli spettacoli che amavano di più, le battaglie navali e i giochi gladiatori.",42,it,it_carlo,carlo_italian_merged.txt,train
a3cf1824cb0f8cbb03c6_simplified,a3cf1824cb0f8cbb03c6,simplified,0,"Il Colosseo è stato costruito nel primo secolo Dopo Cristo su decisione degli imperatori della dinastia Flavia. Un imperatore era il capo di un popolo. La dinastia Flavia era una importante famiglia romana. Gli imperatori della famiglia Flavia hanno deciso di costruire il Colosseo per dare al popolo romano un posto dove vedere gli spettacoli, come ad esempio le battaglie navali e le battaglie tra i gladiatori.",72,it,it_carlo,carlo_italian_merged.txt,train
a3e30854b4c57e5d5a22_original,a3e30854b4c57e5d5a22,original,1,"Adequades, pertinents i limitades Cada dada personal recollida per l'Ajuntament de Barcelona contribueix a la consecució de les finalitats del tractament (gestionar el tràmit, enviar notificacions, etcètera) i només seran recollides les que siguin necessàries per al compliment d’aquesta finalitat.",50,ca,ca,idem_ca_CAT_085_089.txt,test
a3e30854b4c57e5d5a22_simplified,a3e30854b4c57e5d5a22,simplified,0,"* Només les dades necessàries L’Ajuntament de Barcelona només demana les dades personals necessàries per fer el tràmit. Per exemple, enviar notificacions o treballar en la vostra la petició entre d'altres. Això vol dir que no us demanaran més informació de la necessària.",49,ca,ca,idem_ca_CAT_085_089.txt,test
a3f004d92fb9def3641d_original,a3f004d92fb9def3641d,original,1,"Yes, I am running for the provincial elections!",10,en,en,carlo_english_merged.txt,train
a3f004d92fb9def3641d_simplified,a3f004d92fb9def3641d,simplified,0,"Yes, I am running for other local elections!",10,en,en,carlo_english_merged.txt,train
a3fd3ba4383bdb2c583c_original,a3fd3ba4383bdb2c583c,original,1,الستارة في النافذة العلوية المقابلة للشارع تتحرك.,8,ar,ar,arabic_cleaned_data.txt,train
a3fd3ba4383bdb2c583c_simplified,a3fd3ba4383bdb2c583c,simplified,0,الستارة في النافذة العلوية تتحرك.,6,ar,ar,arabic_cleaned_data.txt,train
a3fe865434815931fe87_original,a3fe865434815931fe87,original,1,- Visiter des plateaux techniques d'écoles,7,fr,fr,french_tagged.txt,train
a3fe865434815931fe87_simplified,a3fe865434815931fe87,simplified,0,- Visiter des plateaux techniques d'écoles,7,fr,fr,french_tagged.txt,train
a44dc0dd40bcd1ce04a1_original,a44dc0dd40bcd1ce04a1,original,1,"Verdemar-Ecologistas en Acción denunció cientos de pozos ilegales en el río Guadiaro y sus afluentes para riegos intensivos de frutos tropicales, piscinas, jardines,… Estos se encuentran en las provincias de Málaga y Cádiz, muchos de ellos en la ZEC del Guadiaro y Hozgarganta (ES6170031).",52,es,es,idem_es_ES_007_011.txt,train
a44dc0dd40bcd1ce04a1_simplified,a44dc0dd40bcd1ce04a1,simplified,0,"Verdemar-Ecologistas en acción denunció cientos de pozos ilegales que riegan cultuvos de frutos tropicales, jardines y usan para piscinas. Los pozos ilegales están en las provincias de Málaga y Cádiz.",33,es,es,idem_es_ES_007_011.txt,train
a49051277593a02fe823_original,a49051277593a02fe823,original,1,لقتل إنسان لم يجتمع به قط، وكيف يتهم إنسان نفسه بارتكاب القتل وهو لم يفعل؟ تداول الناس، بعد ذلك: خبر وفاة كويتي ثالث قبل أن تشير الأخبار الرسمية إلى ذلك.,35,ar,ar,arabic_cleaned_data.txt,validation
a49051277593a02fe823_simplified,a49051277593a02fe823,simplified,0,وصل، بعد ذلك، خبر وفاة كويتي ثالث،.,11,ar,ar,arabic_cleaned_data.txt,validation
a4b9ccf2a72def576acf_original,a4b9ccf2a72def576acf,original,1,"Tras señalar que el organismo se equivocó al vaticinar que el repunte inflacionario sería transitorio, reclaman la mejora de los modelos de previsión para que las políticas sean adecuadas.",31,es,es,idem_es_ES_030_036.txt,test
a4b9ccf2a72def576acf_simplified,a4b9ccf2a72def576acf,simplified,0,El parlamento europeo señaló que el Banco Central Europeo se equivocó al decir que la subida de precios sería durante poco tiempo. El parlamento europeo reclama la mejora de los mecanismos para preveer subidas de precios y así poner medidas más adecuadas.,44,es,es,idem_es_ES_030_036.txt,test
a4bfd699ce2059bf2149_original,a4bfd699ce2059bf2149,original,1,"Por otra parte, las empresas consiguen lo siguiente: • Convertirse en agentes sociales que incorporan a personas en situación de vulnerabilidad y promueven una responsabilidad social corporativa de alto impacto.",33,es,es,idem_es_ES_078_082.txt,train
a4bfd699ce2059bf2149_simplified,a4bfd699ce2059bf2149,simplified,0,"Por otra parte, las empresan consiguen: • Ser organizaciones responsables con la sociedad, contratando a personas con problemas y realizando acciones para mejorarla.",27,es,es,idem_es_ES_078_082.txt,train
a4d838d68e094a8c8113_original,a4d838d68e094a8c8113,original,1,3.,2,es,es,idem_es_ES_071_077.txt,train
a4d838d68e094a8c8113_simplified,a4d838d68e094a8c8113,simplified,0,Sesión 3. Conclusiones,4,es,es,idem_es_ES_071_077.txt,train
a51387271d5936f6ad1c_original,a51387271d5936f6ad1c,original,1,What worries you about the idea more care at your doctors surgery?,13,en,en,carlo_english_merged.txt,train
