pair_id,side,operation,span_text,span_length,start_index,end_index,normalised_midpoint,location,is_multi_token,language,collection,document_id,split
29f48b3824548b632104,simple,INSERT,bene,1,18.0,18.0,0.9473684210526315,end,False,it,it,IT_028_035,train
2a05f19cb1239e298d1e,simple,INSERT,معها,1,12.0,12.0,0.9230769230769231,end,False,ar,ar,AR_306,train
2a06d75d2b2af0a7907f,simple,INSERT,antiguo ministro,2,10.0,11.0,0.35,middle,True,es,es,ES_083_107,train
2a06d75d2b2af0a7907f,simple,INSERT,energía eléctrica,2,14.0,15.0,0.48333333333333334,middle,True,es,es,ES_083_107,train
2a06d75d2b2af0a7907f,simple,INSERT,sobre,1,17.0,17.0,0.5666666666666667,middle,False,es,es,ES_083_107,train
2a06d75d2b2af0a7907f,simple,INSERT,Estos,1,20.0,20.0,0.6666666666666666,end,False,es,es,ES_083_107,train
2a06d75d2b2af0a7907f,simple,INSERT,le,1,22.0,22.0,0.7333333333333333,end,False,es,es,ES_083_107,train
2a06d75d2b2af0a7907f,simple,INSERT,información sobre,2,27.0,28.0,0.9166666666666666,end,True,es,es,ES_083_107,train
2a37d02834ae333cb384,simple,INSERT,كان,1,1.0,1.0,0.125,beginning,False,ar,ar,AR_140,test
2a3cd40e2298bf593170,simple,INSERT,A,1,0.0,0.0,0.0,beginning,False,ca,ca,CAT_060_084,train
2a3cd40e2298bf593170,simple,INSERT,",",1,3.0,3.0,0.09090909090909091,beginning,False,ca,ca,CAT_060_084,train
2a3cd40e2298bf593170,simple,INSERT,el,1,9.0,9.0,0.2727272727272727,beginning,False,ca,ca,CAT_060_084,train
2a3cd40e2298bf593170,simple,INSERT,Com més diners guanyeu,4,13.0,16.0,0.4393939393939394,middle,True,ca,ca,CAT_060_084,train
2a3cd40e2298bf593170,simple,INSERT,heu,1,20.0,20.0,0.6060606060606061,middle,False,ca,ca,CAT_060_084,train
2a3cd40e2298bf593170,simple,INSERT,Això,1,24.0,24.0,0.7272727272727273,end,False,ca,ca,CAT_060_084,train
2a3cd40e2298bf593170,simple,INSERT,fa per fer,3,26.0,28.0,0.8181818181818182,end,True,ca,ca,CAT_060_084,train
2a3cd40e2298bf593170,simple,INSERT,sistema,1,30.0,30.0,0.9090909090909091,end,False,ca,ca,CAT_060_084,train
2a3cd40e2298bf593170,simple,INSERT,just,1,32.0,32.0,0.9696969696969697,end,False,ca,ca,CAT_060_084,train
2a44b4b5d43d30d79e1d,simple,INSERT,conseils adaptés pour,3,2.0,4.0,0.3,beginning,True,fr,fr,18,train
2a8b50681399f72291c0,simple,INSERT,no,1,10.0,10.0,0.5555555555555556,middle,False,ca,ca,CAT_002_006,validation
2a8b50681399f72291c0,simple,INSERT,fer servir,2,13.0,14.0,0.75,end,True,ca,ca,CAT_002_006,validation
2ab6d019f70c27fed1b5,simple,INSERT,Ci,1,0.0,0.0,0.0,beginning,False,it,it,IT_068_077,train
2ab6d019f70c27fed1b5,simple,INSERT,molto più,2,2.0,3.0,0.11904761904761904,beginning,True,it,it,IT_068_077,train
2ab6d019f70c27fed1b5,simple,INSERT,Protezionismo significa :,3,8.0,10.0,0.42857142857142855,middle,True,it,it,IT_068_077,train
2ab6d019f70c27fed1b5,simple,INSERT,paese,1,12.0,12.0,0.5714285714285714,middle,False,it,it,IT_068_077,train
2ab6d019f70c27fed1b5,simple,INSERT,propria economia contro i produttori stranieri,6,15.0,20.0,0.8333333333333334,end,True,it,it,IT_068_077,train
2abc0ab46402ed89b998,simple,INSERT,Utilisation d',2,1.0,2.0,0.15,beginning,True,fr,fr,5,train
2abc0ab46402ed89b998,simple,INSERT,et de sites internet,4,5.0,8.0,0.65,middle,True,fr,fr,5,train
2b50ff643e5e3f6e9272,simple,INSERT,da,1,6.0,6.0,0.2222222222222222,beginning,False,it,it,IT_001_004,train
2b553eb113adfcfc78fb,simple,INSERT,utiliza diferentes,2,2.0,3.0,0.09259259259259259,beginning,True,es,es,ES_078_082,train
2b553eb113adfcfc78fb,simple,INSERT,ver,1,6.0,6.0,0.2222222222222222,beginning,False,es,es,ES_078_082,train
2b553eb113adfcfc78fb,simple,INSERT,cada participante,2,14.0,15.0,0.5370370370370371,middle,True,es,es,ES_078_082,train
2b553eb113adfcfc78fb,simple,INSERT,proyecto,1,17.0,17.0,0.6296296296296297,middle,False,es,es,ES_078_082,train
2b553eb113adfcfc78fb,simple,INSERT,Este,1,19.0,19.0,0.7037037037037037,end,False,es,es,ES_078_082,train
2b7b5ec9b5b82b8eca17,simple,INSERT,de edad,2,6.0,7.0,0.2826086956521739,beginning,True,es,es,ES_043_045,train
2b7b5ec9b5b82b8eca17,simple,INSERT,en España,2,12.0,13.0,0.5434782608695652,middle,True,es,es,ES_043_045,train
2b7b5ec9b5b82b8eca17,simple,INSERT,que,1,19.0,19.0,0.8260869565217391,end,False,es,es,ES_043_045,train
2b7b5ec9b5b82b8eca17,simple,INSERT,su tutor,2,21.0,22.0,0.9347826086956522,end,True,es,es,ES_043_045,train
2b93bc1caf7194fe816a,simple,INSERT,publics,1,21.0,21.0,0.9130434782608695,end,False,fr,fr,226,train
2b97cfce3b1236a04619,simple,INSERT,El juez,2,0.0,1.0,0.011627906976744186,beginning,True,es,es,ES_017_025,train
2b97cfce3b1236a04619,simple,INSERT,del,1,8.0,8.0,0.18604651162790697,beginning,False,es,es,ES_017_025,train
2b97cfce3b1236a04619,simple,INSERT,correo,1,19.0,19.0,0.4418604651162791,middle,False,es,es,ES_017_025,train
2b97cfce3b1236a04619,simple,INSERT,relacionada,1,25.0,25.0,0.5813953488372093,middle,False,es,es,ES_017_025,train
2b97cfce3b1236a04619,simple,INSERT,No,1,30.0,30.0,0.6976744186046512,end,False,es,es,ES_017_025,train
2b97cfce3b1236a04619,simple,INSERT,busca,1,33.0,33.0,0.7674418604651163,end,False,es,es,ES_017_025,train
2b97cfce3b1236a04619,simple,INSERT,correo,1,38.0,38.0,0.8837209302325582,end,False,es,es,ES_017_025,train
2c09ca082a4bcfdda075,simple,INSERT,مهما,1,8.0,8.0,0.6666666666666666,end,False,ar,ar,AR_065,train
2c2176bad31be14046d3,simple,INSERT,bene da,2,5.0,6.0,0.6875,end,True,it,it,IT_041_046,train
2c9820a2742a7582dc3a,simple,INSERT,solutions,1,3.0,3.0,0.11538461538461539,beginning,False,fr,fr,27,train
2c9820a2742a7582dc3a,simple,INSERT,du territoire,2,6.0,7.0,0.25,beginning,True,fr,fr,27,train
2c9820a2742a7582dc3a,simple,INSERT,adaptée,1,21.0,21.0,0.8076923076923077,end,False,fr,fr,27,train
2cac4e1aab7ff37d4103,simple,INSERT,è,1,2.0,2.0,0.07407407407407407,beginning,False,it,it_carlo,IT_012,train
2cac4e1aab7ff37d4103,simple,INSERT,delle più,2,4.0,5.0,0.16666666666666666,beginning,True,it,it_carlo,IT_012,train
2cac4e1aab7ff37d4103,simple,INSERT,Con questa opera,3,11.0,13.0,0.4444444444444444,middle,True,it,it_carlo,IT_012,train
2cac4e1aab7ff37d4103,simple,INSERT,autori hanno voluto,3,15.0,17.0,0.5925925925925926,middle,True,it,it_carlo,IT_012,train
2cd521e0027bf2152a61,simple,INSERT,sea,1,7.0,7.0,0.125,beginning,False,es,es,ES_051_061,train
2cd521e0027bf2152a61,simple,INSERT,que se cumplan,3,15.0,17.0,0.2857142857142857,beginning,True,es,es,ES_051_061,train
2cd521e0027bf2152a61,simple,INSERT,año,1,26.0,26.0,0.4642857142857143,middle,False,es,es,ES_051_061,train
2cd521e0027bf2152a61,simple,INSERT,. Una Federación Liberal Democrática,5,28.0,32.0,0.5357142857142857,middle,True,es,es,ES_051_061,train
2cd521e0027bf2152a61,simple,INSERT,"política que , en",4,36.0,39.0,0.6696428571428571,end,True,es,es,ES_051_061,train
2cd521e0027bf2152a61,simple,INSERT,", se caracteriza",3,41.0,43.0,0.75,end,True,es,es,ES_051_061,train
2cd521e0027bf2152a61,simple,INSERT,los principios del liberalismo con los,6,46.0,51.0,0.8660714285714286,end,True,es,es,ES_051_061,train
2cd521e0027bf2152a61,simple,INSERT,democracia representativa,2,54.0,55.0,0.9732142857142857,end,True,es,es,ES_051_061,train
2cedea67eecb38139ea8,simple,INSERT,كنت مخدوعا بغسان ؟,4,1.0,4.0,0.125,beginning,True,ar,ar,AR_364,train
2cedea67eecb38139ea8,simple,INSERT,خولة,1,6.0,6.0,0.3,beginning,False,ar,ar,AR_364,train
2cedea67eecb38139ea8,simple,INSERT,هذا,1,8.0,8.0,0.4,middle,False,ar,ar,AR_364,train
2cedea67eecb38139ea8,simple,INSERT,تؤمن,1,10.0,10.0,0.5,middle,False,ar,ar,AR_364,train
2cedea67eecb38139ea8,simple,INSERT,ماما غنيمة,2,12.0,13.0,0.625,middle,True,ar,ar,AR_364,train
2cedea67eecb38139ea8,simple,INSERT,وهو ما,2,15.0,16.0,0.775,end,True,ar,ar,AR_364,train
2cedea67eecb38139ea8,simple,INSERT,عمتي هند,2,18.0,19.0,0.925,end,True,ar,ar,AR_364,train
2d24c1b7fdc0dd87f138,simple,INSERT,"means making buses , trains",5,2.0,6.0,0.23529411764705882,beginning,True,en,en,EN_030,train
2d24c1b7fdc0dd87f138,simple,INSERT,ferries,1,8.0,8.0,0.47058823529411764,middle,False,en,en,EN_030,train
2d24c1b7fdc0dd87f138,simple,INSERT,taxis easier to use,4,10.0,13.0,0.6764705882352942,end,True,en,en,EN_030,train
2d24c1b7fdc0dd87f138,simple,INSERT,more people .,3,15.0,17.0,0.9411764705882353,end,True,en,en,EN_030,train
2d2dfe19da54c9bd2812,simple,INSERT,sono,1,3.0,3.0,0.05660377358490566,beginning,False,it,it,IT_011_015,test
2d2dfe19da54c9bd2812,simple,INSERT,più,1,5.0,5.0,0.09433962264150944,beginning,False,it,it,IT_011_015,test
2d2dfe19da54c9bd2812,simple,INSERT,.,1,7.0,7.0,0.1320754716981132,beginning,False,it,it,IT_011_015,test
2d2dfe19da54c9bd2812,simple,INSERT,questi,1,9.0,9.0,0.16981132075471697,beginning,False,it,it,IT_011_015,test
2d2dfe19da54c9bd2812,simple,INSERT,sempre più,2,16.0,17.0,0.3113207547169811,beginning,True,it,it,IT_011_015,test
2d2dfe19da54c9bd2812,simple,INSERT,sulle leggi,2,21.0,22.0,0.4056603773584906,middle,True,it,it,IT_011_015,test
2d2dfe19da54c9bd2812,simple,INSERT,i,1,24.0,24.0,0.4528301886792453,middle,False,it,it,IT_011_015,test
2d2dfe19da54c9bd2812,simple,INSERT,UE,1,27.0,27.0,0.5094339622641509,middle,False,it,it,IT_011_015,test
2d2dfe19da54c9bd2812,simple,INSERT,", ci sono",3,34.0,36.0,0.660377358490566,end,True,it,it,IT_011_015,test
2d2dfe19da54c9bd2812,simple,INSERT,Il Parlamento,2,43.0,44.0,0.8207547169811321,end,True,it,it,IT_011_015,test
2d2dfe19da54c9bd2812,simple,INSERT,Consiglio,1,47.0,47.0,0.8867924528301887,end,False,it,it,IT_011_015,test
2d2dfe19da54c9bd2812,simple,INSERT,dell',1,51.0,51.0,0.9622641509433962,end,False,it,it,IT_011_015,test
2d413aae046d34da9f77,simple,INSERT,ترد,1,14.0,14.0,0.6666666666666666,end,False,ar,ar,AR_179,validation
2d45b501807eb44c8305,simple,INSERT,persones,1,4.0,4.0,0.043010752688172046,beginning,False,ca,ca,CAT_048_052,train
2d45b501807eb44c8305,simple,INSERT,moltes,1,14.0,14.0,0.15053763440860216,beginning,False,ca,ca,CAT_048_052,train
2d45b501807eb44c8305,simple,INSERT,no tenen un lloc on viure,6,17.0,22.0,0.20967741935483872,beginning,True,ca,ca,CAT_048_052,train
2d45b501807eb44c8305,simple,INSERT,hi ha quasi 5.000,4,31.0,34.0,0.34946236559139787,middle,True,ca,ca,CAT_048_052,train
2d45b501807eb44c8305,simple,INSERT,en aquesta situació,3,36.0,38.0,0.3978494623655914,middle,True,ca,ca,CAT_048_052,train
2d45b501807eb44c8305,simple,INSERT,persones,1,41.0,41.0,0.44086021505376344,middle,False,ca,ca,CAT_048_052,train
2d45b501807eb44c8305,simple,INSERT,de diferents maneres,3,43.0,45.0,0.4731182795698925,middle,True,ca,ca,CAT_048_052,train
2d45b501807eb44c8305,simple,INSERT,- quasi,2,47.0,48.0,0.510752688172043,middle,True,ca,ca,CAT_048_052,train
2d45b501807eb44c8305,simple,INSERT,persones,1,50.0,50.0,0.5376344086021505,middle,False,ca,ca,CAT_048_052,train
2d45b501807eb44c8305,simple,INSERT,. -,2,55.0,56.0,0.5967741935483871,middle,True,ca,ca,CAT_048_052,train
2d45b501807eb44c8305,simple,INSERT,persones viuen,2,58.0,59.0,0.6290322580645161,middle,True,ca,ca,CAT_048_052,train
2d45b501807eb44c8305,simple,INSERT,albergs o centres,3,61.0,63.0,0.6666666666666666,end,True,ca,ca,CAT_048_052,train
2d45b501807eb44c8305,simple,INSERT,que poden,2,67.0,68.0,0.7258064516129032,end,True,ca,ca,CAT_048_052,train
2d45b501807eb44c8305,simple,INSERT,-,1,74.0,74.0,0.7956989247311828,end,False,ca,ca,CAT_048_052,train
2d45b501807eb44c8305,simple,INSERT,persones viuen,2,76.0,77.0,0.8225806451612904,end,True,ca,ca,CAT_048_052,train
2d45b501807eb44c8305,simple,INSERT,no,1,80.0,80.0,0.8602150537634409,end,False,ca,ca,CAT_048_052,train
2d45b501807eb44c8305,simple,INSERT,"per viure -hi ,",4,82.0,85.0,0.8978494623655914,end,True,ca,ca,CAT_048_052,train
2d45b501807eb44c8305,simple,INSERT,", naus o",3,88.0,90.0,0.956989247311828,end,True,ca,ca,CAT_048_052,train
2d45b501807eb44c8305,simple,INSERT,abandonats,1,92.0,92.0,0.989247311827957,end,False,ca,ca,CAT_048_052,train
2d6484986a6b7cd0498c,simple,INSERT,L’ Ajuntament,2,0.0,1.0,0.00909090909090909,beginning,True,ca,ca,CAT_085_089,test
2d6484986a6b7cd0498c,simple,INSERT,Barcelona informa de manera,4,3.0,6.0,0.08181818181818182,beginning,True,ca,ca,CAT_085_089,test
2d6484986a6b7cd0498c,simple,INSERT,com fa servir,3,8.0,10.0,0.16363636363636364,beginning,True,ca,ca,CAT_085_089,test
2d6484986a6b7cd0498c,simple,INSERT,. Per a,3,13.0,15.0,0.2545454545454545,beginning,True,ca,ca,CAT_085_089,test
2d6484986a6b7cd0498c,simple,INSERT,"tràmit , explica què farà",5,17.0,21.0,0.34545454545454546,middle,True,ca,ca,CAT_085_089,test
2d6484986a6b7cd0498c,simple,INSERT,"les dades i per què les necessita . A més , publica com es fa servir la",17,23.0,39.0,0.5636363636363636,middle,True,ca,ca,CAT_085_089,test
2d6484986a6b7cd0498c,simple,INSERT,dona drets per controlar -la . Així,7,42.0,48.0,0.8181818181818182,end,True,ca,ca,CAT_085_089,test
2d84d7e62fb9f23c6294,simple,INSERT,és massa,2,10.0,11.0,0.15,beginning,True,ca,ca,CAT_024_047,train
2d84d7e62fb9f23c6294,simple,INSERT,. Aquest,2,13.0,14.0,0.19285714285714287,beginning,True,ca,ca,CAT_024_047,train
2d84d7e62fb9f23c6294,simple,INSERT,serveix per ajudar,3,16.0,18.0,0.24285714285714285,beginning,True,ca,ca,CAT_024_047,train
2d84d7e62fb9f23c6294,simple,INSERT,ciutat,1,20.0,20.0,0.2857142857142857,beginning,False,ca,ca,CAT_024_047,train
2d84d7e62fb9f23c6294,simple,INSERT,gestionar millor,2,22.0,23.0,0.32142857142857145,beginning,True,ca,ca,CAT_024_047,train
2d84d7e62fb9f23c6294,simple,INSERT,Segons un,2,27.0,28.0,0.39285714285714285,middle,True,ca,ca,CAT_024_047,train
2d84d7e62fb9f23c6294,simple,INSERT,"que s' ha fet fa poc temps ,",8,30.0,37.0,0.4785714285714286,middle,True,ca,ca,CAT_024_047,train
2d84d7e62fb9f23c6294,simple,INSERT,impost,1,39.0,39.0,0.5571428571428572,middle,False,ca,ca,CAT_024_047,train
2d84d7e62fb9f23c6294,simple,INSERT,més alt,2,46.0,47.0,0.6642857142857143,end,True,ca,ca,CAT_024_047,train
2d84d7e62fb9f23c6294,simple,INSERT,. Això vol dir que,5,53.0,57.0,0.7857142857142857,end,True,ca,ca,CAT_024_047,train
2d84d7e62fb9f23c6294,simple,INSERT,si,1,59.0,59.0,0.8428571428571429,end,False,ca,ca,CAT_024_047,train
2d84d7e62fb9f23c6294,simple,INSERT,impost,1,61.0,61.0,0.8714285714285714,end,False,ca,ca,CAT_024_047,train
2d84d7e62fb9f23c6294,simple,INSERT,"més alt , potser vindrien menys turistes",7,63.0,69.0,0.9428571428571428,end,True,ca,ca,CAT_024_047,train
2daab2f38dd4663545e2,simple,INSERT,. For example,3,8.0,10.0,0.45,middle,True,en,en,EN_160,train
2daab2f38dd4663545e2,simple,INSERT,helping people to eat healthy food and exercise,8,12.0,19.0,0.775,end,True,en,en,EN_160,train
2de50432c2788e2cd309,simple,INSERT,حياتك,1,6.0,6.0,0.3157894736842105,beginning,False,ar,ar,AR_090,test
2de50432c2788e2cd309,simple,INSERT,مرة أخرى,2,15.0,16.0,0.8157894736842105,end,True,ar,ar,AR_090,test
2e0b8cccce3692ce8202,simple,INSERT,també fa pagar,3,2.0,4.0,0.125,beginning,True,ca,ca,CAT_060_084,train
2e0b8cccce3692ce8202,simple,INSERT,diners que no,3,7.0,9.0,0.3333333333333333,middle,True,ca,ca,CAT_060_084,train
2e0b8cccce3692ce8202,simple,INSERT,han,1,11.0,11.0,0.4583333333333333,middle,False,ca,ca,CAT_060_084,train
2e0b8cccce3692ce8202,simple,INSERT,manera directa,2,14.0,15.0,0.6041666666666666,middle,True,ca,ca,CAT_060_084,train
2e0b8cccce3692ce8202,simple,INSERT,però que es,3,17.0,19.0,0.75,end,True,ca,ca,CAT_060_084,train
2e0b8cccce3692ce8202,simple,INSERT,com a,2,21.0,22.0,0.8958333333333334,end,True,ca,ca,CAT_060_084,train
2e24e184ff3a5a9e1c88,simple,INSERT,diners fa que,3,4.0,6.0,0.23809523809523808,beginning,True,ca,ca,CAT_094_105,train
2e2a1cfe5ab8c59652cb,simple,INSERT,Il bilancio,2,0.0,1.0,0.008064516129032258,beginning,True,it,it,IT_016_022,train
2e2a1cfe5ab8c59652cb,simple,INSERT,serve per tante,3,3.0,5.0,0.06451612903225806,beginning,True,it,it,IT_016_022,train
2e2a1cfe5ab8c59652cb,simple,INSERT,*,1,11.0,11.0,0.1774193548387097,beginning,False,it,it,IT_016_022,train
2e2a1cfe5ab8c59652cb,simple,INSERT,per,1,14.0,14.0,0.22580645161290322,beginning,False,it,it,IT_016_022,train
2e2a1cfe5ab8c59652cb,simple,INSERT,le,1,16.0,16.0,0.25806451612903225,beginning,False,it,it,IT_016_022,train
2e2a1cfe5ab8c59652cb,simple,INSERT,le loro economie *,4,20.0,23.0,0.3467741935483871,middle,True,it,it,IT_016_022,train
2e2a1cfe5ab8c59652cb,simple,INSERT,*,1,30.0,30.0,0.4838709677419355,middle,False,it,it,IT_016_022,train
2e2a1cfe5ab8c59652cb,simple,INSERT,contro,1,36.0,36.0,0.5806451612903226,middle,False,it,it,IT_016_022,train
2e2a1cfe5ab8c59652cb,simple,INSERT,di usare più il,4,45.0,48.0,0.75,end,True,it,it,IT_016_022,train
2e2a1cfe5ab8c59652cb,simple,INSERT,per esempio computer,3,51.0,53.0,0.8387096774193549,end,True,it,it,IT_016_022,train
2e2a1cfe5ab8c59652cb,simple,INSERT,Internet *,2,55.0,56.0,0.8951612903225806,end,True,it,it,IT_016_022,train
2e3d26401b21bf30d32a,simple,INSERT,de,1,2.0,2.0,0.08,beginning,False,es,es,ES_083_107,train
2e3d26401b21bf30d32a,simple,INSERT,por,1,12.0,12.0,0.48,middle,False,es,es,ES_083_107,train
2e3d26401b21bf30d32a,simple,INSERT,actuar,1,16.0,16.0,0.64,middle,False,es,es,ES_083_107,train
2e3d26401b21bf30d32a,simple,INSERT,forma,1,18.0,18.0,0.72,end,False,es,es,ES_083_107,train
2e3d26401b21bf30d32a,simple,INSERT,contra,1,20.0,20.0,0.8,end,False,es,es,ES_083_107,train
2e3d26401b21bf30d32a,simple,INSERT,partido político,2,22.0,23.0,0.9,end,True,es,es,ES_083_107,train
2e42bd706163781a6488,simple,INSERT,Molti,1,0.0,0.0,0.0,beginning,False,it,it,IT_028_035,train
2e42bd706163781a6488,simple,INSERT,non vivono nel loro comune,5,2.0,6.0,0.12903225806451613,beginning,True,it,it,IT_028_035,train
2e42bd706163781a6488,simple,INSERT,residenza,1,8.0,8.0,0.25806451612903225,beginning,False,it,it,IT_028_035,train
2e42bd706163781a6488,simple,INSERT,ma,1,10.0,10.0,0.3225806451612903,beginning,False,it,it,IT_028_035,train
2e42bd706163781a6488,simple,INSERT,un comune diverso,3,12.0,14.0,0.41935483870967744,middle,True,it,it,IT_028_035,train
2e42bd706163781a6488,simple,INSERT,elezioni,1,17.0,17.0,0.5483870967741935,middle,False,it,it,IT_028_035,train
2e42bd706163781a6488,simple,INSERT,studenti,1,23.0,23.0,0.7419354838709677,end,False,it,it,IT_028_035,train
2e4455f33fc8d1ace450,simple,INSERT,in Scotland,2,10.0,11.0,0.875,end,True,en,en,EN_073,train
2e7be08ce8d675c1a62a,simple,INSERT,pla,1,1.0,1.0,0.03225806451612903,beginning,False,ca,ca,CAT_024_047,train
2e7be08ce8d675c1a62a,simple,INSERT,fer,1,3.0,3.0,0.0967741935483871,beginning,False,ca,ca,CAT_024_047,train
2e7be08ce8d675c1a62a,simple,INSERT,aquests,1,7.0,7.0,0.22580645161290322,beginning,False,ca,ca,CAT_024_047,train
2e7be08ce8d675c1a62a,simple,INSERT,- ajudar,2,10.0,11.0,0.3387096774193548,middle,True,ca,ca,CAT_024_047,train
2e7be08ce8d675c1a62a,simple,INSERT,planeta i,2,13.0,14.0,0.43548387096774194,middle,True,ca,ca,CAT_024_047,train
2e7be08ce8d675c1a62a,simple,INSERT,-,1,19.0,19.0,0.6129032258064516,middle,False,ca,ca,CAT_024_047,train
2e7be08ce8d675c1a62a,simple,INSERT,-,1,24.0,24.0,0.7741935483870968,end,False,ca,ca,CAT_024_047,train
2e7be08ce8d675c1a62a,simple,INSERT,portar,1,26.0,26.0,0.8387096774193549,end,False,ca,ca,CAT_024_047,train
2ea880a72e6e64053428,simple,INSERT,porta,1,2.0,2.0,0.05405405405405406,beginning,False,ca,ca,CAT_001,train
2ea880a72e6e64053428,simple,INSERT,menjar,1,4.0,4.0,0.10810810810810811,beginning,False,ca,ca,CAT_001,train
2ea880a72e6e64053428,simple,INSERT,casa,1,6.0,6.0,0.16216216216216217,beginning,False,ca,ca,CAT_001,train
2ea880a72e6e64053428,simple,INSERT,que el,2,10.0,11.0,0.28378378378378377,beginning,True,ca,ca,CAT_001,train
2ea880a72e6e64053428,simple,INSERT,Els,1,14.0,14.0,0.3783783783783784,middle,False,ca,ca,CAT_001,train
2ea880a72e6e64053428,simple,INSERT,preparen,1,17.0,17.0,0.4594594594594595,middle,False,ca,ca,CAT_001,train
2ea880a72e6e64053428,simple,INSERT,bona,1,19.0,19.0,0.5135135135135135,middle,False,ca,ca,CAT_001,train
2ea880a72e6e64053428,simple,INSERT,neteja,1,26.0,26.0,0.7027027027027027,end,False,ca,ca,CAT_001,train
2ea880a72e6e64053428,simple,INSERT,persona menja bé,3,29.0,31.0,0.8108108108108109,end,True,ca,ca,CAT_001,train
2ea880a72e6e64053428,simple,INSERT,cuida,1,33.0,33.0,0.8918918918918919,end,False,ca,ca,CAT_001,train
2eb8617b5c18b79d1c48,simple,INSERT,de,1,8.0,8.0,0.21621621621621623,beginning,False,ca,ca,CAT_094_105,train
2eb8617b5c18b79d1c48,simple,INSERT,faran servir,2,12.0,13.0,0.33783783783783783,middle,True,ca,ca,CAT_094_105,train
2eb8617b5c18b79d1c48,simple,INSERT,que volen millorar la ciutat,5,18.0,22.0,0.5405405405405406,middle,True,ca,ca,CAT_094_105,train
2eb8617b5c18b79d1c48,simple,INSERT,Només poden,2,24.0,25.0,0.6621621621621622,end,True,ca,ca,CAT_094_105,train
2eb8617b5c18b79d1c48,simple,INSERT,aquests projectes empreses o persones,5,27.0,31.0,0.7837837837837838,end,True,ca,ca,CAT_094_105,train
2eb8617b5c18b79d1c48,simple,INSERT,',1,35.0,35.0,0.9459459459459459,end,False,ca,ca,CAT_094_105,train
2f1344cb411936ddfdf2,simple,INSERT,avec,1,4.0,4.0,0.6666666666666666,end,False,fr,fr,136,train
2ffdbd69d0070759f9b4,simple,INSERT,Las,1,0.0,0.0,0.0,beginning,False,es,es,ES_071_077,train
2ffdbd69d0070759f9b4,simple,INSERT,son revisada,2,2.0,3.0,0.07352941176470588,beginning,True,es,es,ES_071_077,train
2ffdbd69d0070759f9b4,simple,INSERT,Al terminar,2,7.0,8.0,0.22058823529411764,beginning,True,es,es,ES_071_077,train
2ffdbd69d0070759f9b4,simple,INSERT,grupos,1,25.0,25.0,0.7352941176470589,end,False,es,es,ES_071_077,train
2ffdbd69d0070759f9b4,simple,INSERT,que puedan mejorar ese,4,29.0,32.0,0.8970588235294118,end,True,es,es,ES_071_077,train
300a99c88ac99ea206ae,simple,INSERT,", passer le permis de conduire , renouveler une carte de séjour ...",13,5.0,17.0,0.6470588235294118,middle,True,fr,fr,30,train
301ff9e4fc57b3c42871,simple,INSERT,life,1,5.0,5.0,1.0,end,False,en,en,EN_014,test
30809e5902d5b8e65b51,simple,INSERT,parcours se fait uniquement,4,1.0,4.0,0.19230769230769232,beginning,True,fr,fr,234,train
30cd2055d54f9d5088ba,simple,INSERT,ese mismo año,3,1.0,3.0,0.04,beginning,True,es,es,ES_083_107,train
30cd2055d54f9d5088ba,simple,INSERT,añadio,1,7.0,7.0,0.14,beginning,False,es,es,ES_083_107,train
30cd2055d54f9d5088ba,simple,INSERT,más contra Podemos,3,10.0,12.0,0.22,beginning,True,es,es,ES_083_107,train
30cd2055d54f9d5088ba,simple,INSERT,Esta,1,14.0,14.0,0.28,beginning,False,es,es,ES_083_107,train
30cd2055d54f9d5088ba,simple,INSERT,acciones que,2,19.0,20.0,0.39,middle,True,es,es,ES_083_107,train
30cd2055d54f9d5088ba,simple,INSERT,realizó contra Podemos,3,23.0,25.0,0.48,middle,True,es,es,ES_083_107,train
30cd2055d54f9d5088ba,simple,INSERT,venían,1,31.0,31.0,0.62,middle,False,es,es,ES_083_107,train
30cd2055d54f9d5088ba,simple,INSERT,antiguo,1,34.0,34.0,0.68,end,False,es,es,ES_083_107,train
30cd2055d54f9d5088ba,simple,INSERT,que,1,41.0,41.0,0.82,end,False,es,es,ES_083_107,train
30cd2055d54f9d5088ba,simple,INSERT,mandasen,1,43.0,43.0,0.86,end,False,es,es,ES_083_107,train
30cd2055d54f9d5088ba,simple,INSERT,ser juzgado,2,48.0,49.0,0.97,end,True,es,es,ES_083_107,train
30daf2a31672d6caae94,simple,INSERT,et vos qualités,3,4.0,6.0,0.8333333333333334,end,True,fr,fr,14,train
30ea82be446728ae63ec,simple,INSERT,al,1,1.0,1.0,0.03225806451612903,beginning,False,it,it,IT_028_035,train
30ea82be446728ae63ec,simple,INSERT,comune,1,6.0,6.0,0.1935483870967742,beginning,False,it,it,IT_028_035,train
30ea82be446728ae63ec,simple,INSERT,Poi,1,12.0,12.0,0.3870967741935484,middle,False,it,it,IT_028_035,train
30ea82be446728ae63ec,simple,INSERT,dice :,2,19.0,20.0,0.6290322580645161,middle,True,it,it,IT_028_035,train
30ea82be446728ae63ec,simple,INSERT,persona,1,22.0,22.0,0.7096774193548387,end,False,it,it,IT_028_035,train
30ea82be446728ae63ec,simple,INSERT,nostro,1,25.0,25.0,0.8064516129032258,end,False,it,it,IT_028_035,train
30ea82be446728ae63ec,simple,INSERT,vive,1,28.0,28.0,0.9032258064516129,end,False,it,it,IT_028_035,train
